dataset,source_file,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
dunif_L6_H134_L6_p6_train.json,dunif_L66_H134_L6_c1_2_train.json,6,1,6.0,100,50,99.8056,699,4887.92,95,2890.38
dunif_L6_H134_L6_p6_test.json,dunif_L66_H134_L6_c1_2_test.json,6,1,6.0,1000,50,99.97532,699,4893.061,95,2942.284
dunif_L6_H176_L6_p6_train.json,dunif_L74_H176_L6_c1_2_train.json,6,1,6.0,100,50,125.4064,877,6837.31,118,4732.92
dunif_L6_H176_L6_p6_test.json,dunif_L74_H176_L6_c1_2_test.json,6,1,6.0,1000,50,125.03972,877,6802.179,118,4314.833
dunif_L6_H117_L6_p6_train.json,dunif_L83_H117_L6_c1_2_train.json,6,1,6.0,100,50,99.9148,699,3528.79,97,1516.74
dunif_L6_H117_L6_p6_test.json,dunif_L83_H117_L6_c1_2_test.json,6,1,6.0,1000,50,99.98658,699,3535.224,97,1505.21
dunif_L6_H159_L6_p6_train.json,dunif_L91_H159_L6_c1_2_train.json,6,1,6.0,100,50,125.1122,874,5409.41,121,2897.42
dunif_L6_H159_L6_p6_test.json,dunif_L91_H159_L6_c1_2_test.json,6,1,6.0,1000,50,124.9596,874,5419.058,121,2921.895
dunif_L6_H201_L6_p6_train.json,dunif_L99_H201_L6_c1_2_train.json,6,1,6.0,100,50,150.3944,1053,7296.09,144,4322.27
dunif_L6_H201_L6_p6_test.json,dunif_L99_H201_L6_c1_2_test.json,6,1,6.0,1000,50,150.18712,1053,7373.08,144,4397.112
exponential_rate0p00666667_L6_p6_train.json,exponential_rate0p00666667_L6_c1_2_train.json,6,1,6.0,100,50,149.362,929,22138.56,113,19443.6
exponential_rate0p00666667_L6_p6_test.json,exponential_rate0p00666667_L6_c1_2_test.json,6,1,6.0,1000,50,149.87064,929,22120.318,113,19567.198
exponential_rate0p008_L6_p6_train.json,exponential_rate0p008_L6_c1_2_train.json,6,1,6.0,100,50,126.3814,805,18138.2,98,15562.93
exponential_rate0p008_L6_p6_test.json,exponential_rate0p008_L6_c1_2_test.json,6,1,6.0,1000,50,125.49914,805,18436.187,98,16389.842
exponential_rate0p0133333_L6_p6_train.json,exponential_rate0p0133333_L6_c1_2_train.json,6,1,6.0,100,50,76.6676,485,11035.64,58,9854.9
exponential_rate0p0133333_L6_p6_test.json,exponential_rate0p0133333_L6_c1_2_test.json,6,1,6.0,1000,50,75.3208,485,11085.449,58,9765.301
exponential_rate0p01_L6_p6_train.json,exponential_rate0p01_L6_c1_2_train.json,6,1,6.0,100,50,100.3272,631,14904.17,75,13096.48
exponential_rate0p01_L6_p6_test.json,exponential_rate0p01_L6_c1_2_test.json,6,1,6.0,1000,50,99.6417,631,14586.985,75,12851.198
exponential_rate0p02_L6_p6_train.json,exponential_rate0p02_L6_c1_2_train.json,6,1,6.0,100,50,48.9778,302,7236.1,38,6208.38
exponential_rate0p02_L6_p6_test.json,exponential_rate0p02_L6_c1_2_test.json,6,1,6.0,1000,50,50.10588,302,7402.202,38,6485.528
