dataset,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
tri_a10_c20_b120_L2_c1_2_test.json,2,1,2,1000,50,50.10086,133,1969.644,39,1826.1
tri_a10_c20_b250_L2_c1_2_test.json,2,1,2,1000,50,93.0496,240,4281.538,67,4027.463
tri_a10_c20_b500_L2_c1_2_test.json,2,1,2,1000,50,176.01248,446,8749.118,123,8272.843
tri_a10_c20_b60_L2_c1_2_test.json,2,1,2,1000,50,29.98142,83,875.533,25,791.12
tri_a10_c20_b800_L2_c1_2_test.json,2,1,2,1000,50,276.8511,698,14259.705,191,13464.268
tri_a10_c50_b120_L2_c1_2_test.json,2,1,2,1000,50,59.98424,168,1858.216,49,1703.643
tri_a10_c50_b250_L2_c1_2_test.json,2,1,2,1000,50,103.10946,274,4129.515,79,3821.051
tri_a10_c50_b500_L2_c1_2_test.json,2,1,2,1000,50,186.53468,482,8583.563,136,8025.518
tri_a10_c50_b60_L2_c1_2_test.json,2,1,2,1000,50,40.00742,117,941.894,35,852.261
tri_a10_c50_b800_L2_c1_2_test.json,2,1,2,1000,50,287.65086,732,14044.132,203,13220.045
tri_a5_c100_b120_L2_c1_2_test.json,2,1,2,1000,50,75.01648,218,2137.392,64,1988.006
tri_a5_c100_b250_L2_c1_2_test.json,2,1,2,1000,50,118.86244,329,4092.393,95,3788.791
tri_a5_c100_b500_L2_c1_2_test.json,2,1,2,1000,50,202.28128,536,8417.289,153,7846.427
tri_a5_c100_b800_L2_c1_2_test.json,2,1,2,1000,50,302.08652,788,13650.432,221,12790.87
tri_a5_c200_b250_L2_c1_2_test.json,2,1,2,1000,50,151.81586,442,4481.767,128,4208.178
tri_a5_c200_b500_L2_c1_2_test.json,2,1,2,1000,50,234.6257,650,8249.953,188,7613.49
tri_a5_c200_b800_L2_c1_2_test.json,2,1,2,1000,50,334.31066,893,13383.039,257,12392.789
tri_a5_c20_b120_L2_c1_2_test.json,2,1,2,1000,50,48.30142,127,1999.243,36,1858.542
tri_a5_c20_b250_L2_c1_2_test.json,2,1,2,1000,50,91.87994,237,4349.464,66,4072.349
tri_a5_c20_b500_L2_c1_2_test.json,2,1,2,1000,50,174.6469,445,8821.293,122,8295.158
tri_a5_c20_b60_L2_c1_2_test.json,2,1,2,1000,50,28.32544,78,929.194,23,850.568
tri_a5_c20_b800_L2_c1_2_test.json,2,1,2,1000,50,275.54468,696,14246.662,190,13489.047
tri_a5_c50_b120_L2_c1_2_test.json,2,1,2,1000,50,58.55966,164,1922.015,48,1767.007
tri_a5_c50_b250_L2_c1_2_test.json,2,1,2,1000,50,101.81956,270,4180.347,77,3868.551
tri_a5_c50_b500_L2_c1_2_test.json,2,1,2,1000,50,185.2096,476,8667.232,134,8104.935
tri_a5_c50_b60_L2_c1_2_test.json,2,1,2,1000,50,38.31744,112,1029.833,33,946.288
tri_a5_c50_b800_L2_c1_2_test.json,2,1,2,1000,50,284.21106,725,14058.062,199,13259.767
weib_k0p8_lam100_L2_c1_2_test.json,2,1,2,1000,50,114.72048,203,8385.908,54,8097.563
weib_k0p8_lam10_L2_c1_2_test.json,2,1,2,1000,50,11.4134,20,838.13,5,810.775
weib_k0p8_lam200_L2_c1_2_test.json,2,1,2,1000,50,226.26426,399,16602.616,106,16011.97
weib_k0p8_lam30_L2_c1_2_test.json,2,1,2,1000,50,33.98238,59,2480.252,16,2385.829
weib_k0p8_lam500_L2_c1_2_test.json,2,1,2,1000,50,564.88698,1394,43436.025,264,39927.748
weib_k0p8_lam60_L2_c1_2_test.json,2,1,2,1000,50,68.03362,120,4982.724,32,4795.665
weib_k1p2_lam100_L2_c1_2_test.json,2,1,2,1000,50,94.72864,217,5446.158,59,5185.185
weib_k1p2_lam10_L2_c1_2_test.json,2,1,2,1000,50,9.3848,21,542.865,6,513.653
weib_k1p2_lam200_L2_c1_2_test.json,2,1,2,1000,50,187.59334,428,10846.809,118,10281.143
weib_k1p2_lam30_L2_c1_2_test.json,2,1,2,1000,50,28.14562,65,1617.055,18,1542.525
weib_k1p2_lam500_L2_c1_2_test.json,2,1,2,1000,50,469.79684,1109,27124.818,294,25754.96
weib_k1p2_lam60_L2_c1_2_test.json,2,1,2,1000,50,56.54204,130,3239.148,36,3088.516
weib_k1p8_lam100_L2_c1_2_test.json,2,1,2,1000,50,88.66424,231,3872.771,66,3628.254
weib_k1p8_lam10_L2_c1_2_test.json,2,1,2,1000,50,8.86138,23,386.423,7,367.071
weib_k1p8_lam200_L2_c1_2_test.json,2,1,2,1000,50,177.47038,466,7777.692,132,7253.89
weib_k1p8_lam30_L2_c1_2_test.json,2,1,2,1000,50,26.72268,70,1168.433,20,1092.72
weib_k1p8_lam500_L2_c1_2_test.json,2,1,2,1000,50,442.46776,1168,19171.517,330,17893.994
weib_k1p8_lam60_L2_c1_2_test.json,2,1,2,1000,50,53.3828,140,2316.4,39,2180.14
weib_k2p5_lam100_L2_c1_2_test.json,2,1,2,1000,50,89.05188,247,3046.744,72,2800.096
weib_k2p5_lam10_L2_c1_2_test.json,2,1,2,1000,50,8.88784,25,303.855,7,281.354
weib_k2p5_lam200_L2_c1_2_test.json,2,1,2,1000,50,177.61908,493,6087.959,143,5579.165
weib_k2p5_lam30_L2_c1_2_test.json,2,1,2,1000,50,26.5914,74,914.645,21,857.466
weib_k2p5_lam500_L2_c1_2_test.json,2,1,2,1000,50,445.15504,1231,15227.244,358,14095.239
weib_k2p5_lam60_L2_c1_2_test.json,2,1,2,1000,50,53.10148,147,1806.219,43,1670.906
weib_k3p5_lam100_L2_c1_2_test.json,2,1,2,1000,50,90.18768,258,2381.899,77,2172.468
weib_k3p5_lam10_L2_c1_2_test.json,2,1,2,1000,50,9.00306,26,239.393,8,225.446
weib_k3p5_lam200_L2_c1_2_test.json,2,1,2,1000,50,180.10384,515,4774.808,154,4360.361
weib_k3p5_lam30_L2_c1_2_test.json,2,1,2,1000,50,27.0105,77,713.586,23,649.735
weib_k3p5_lam500_L2_c1_2_test.json,2,1,2,1000,50,448.95744,1288,11840.405,383,10834.018
weib_k3p5_lam60_L2_c1_2_test.json,2,1,2,1000,50,54.01124,155,1428.209,46,1291.109
weib_k5_lam100_L2_c1_2_test.json,2,1,2,1000,50,91.92238,268,1846.732,82,1634.49
weib_k5_lam10_L2_c1_2_test.json,2,1,2,1000,50,9.18916,27,185.095,8,167.672
weib_k5_lam200_L2_c1_2_test.json,2,1,2,1000,50,183.30534,536,3688.477,164,3275.97
weib_k5_lam30_L2_c1_2_test.json,2,1,2,1000,50,27.51806,80,553.679,25,497.577
weib_k5_lam500_L2_c1_2_test.json,2,1,2,1000,50,459.199,1342,9202.928,412,8106.479
weib_k5_lam60_L2_c1_2_test.json,2,1,2,1000,50,55.13784,161,1105.554,49,985.959
zinb_pi0p1_r10_p0p1_L2_c1_2_test.json,2,1,2,1000,50,80.9198,232,3122.082,63,3028.212
zinb_pi0p1_r10_p0p2_L2_c1_2_test.json,2,1,2,1000,50,35.87598,102,1423.909,28,1380.683
zinb_pi0p1_r10_p0p3_L2_c1_2_test.json,2,1,2,1000,50,20.97918,59,858.507,16,828.583
zinb_pi0p1_r10_p0p4_L2_c1_2_test.json,2,1,2,1000,50,13.45376,37,580.668,10,558.36
zinb_pi0p1_r10_p0p6_L2_c1_2_test.json,2,1,2,1000,50,5.99472,16,288.989,4,279.624
zinb_pi0p1_r10_p0p8_L2_c1_2_test.json,2,1,2,1000,50,2.24124,5,135.501,1,142.651
zinb_pi0p1_r20_p0p1_L2_c1_2_test.json,2,1,2,1000,50,161.6395,486,5347.586,132,5447.335
zinb_pi0p1_r20_p0p2_L2_c1_2_test.json,2,1,2,1000,50,72.13006,215,2430.343,58,2469.653
zinb_pi0p1_r20_p0p3_L2_c1_2_test.json,2,1,2,1000,50,42.03974,124,1467.236,34,1467.788
zinb_pi0p1_r20_p0p4_L2_c1_2_test.json,2,1,2,1000,50,27.00266,79,967.09,22,952.762
zinb_pi0p1_r20_p0p6_L2_c1_2_test.json,2,1,2,1000,50,12.0219,34,478.021,9,467.633
zinb_pi0p1_r20_p0p8_L2_c1_2_test.json,2,1,2,1000,50,4.46278,12,218.047,3,209.905
zinb_pi0p1_r2_p0p1_L2_c1_2_test.json,2,1,2,1000,50,16.18982,38,975.577,10,933.234
zinb_pi0p1_r2_p0p2_L2_c1_2_test.json,2,1,2,1000,50,7.21658,16,452.023,4,436.132
zinb_pi0p1_r2_p0p3_L2_c1_2_test.json,2,1,2,1000,50,4.19638,9,275.945,2,272.271
zinb_pi0p1_r2_p0p4_L2_c1_2_test.json,2,1,2,1000,50,2.70494,6,188.14,1,194.307
zinb_pi0p1_r2_p0p6_L2_c1_2_test.json,2,1,2,1000,50,1.20796,2,95.891,0,120.796
zinb_pi0p1_r2_p0p8_L2_c1_2_test.json,2,1,2,1000,50,0.44938,0,44.938,0,44.938
zinb_pi0p1_r40_p0p1_L2_c1_2_test.json,2,1,2,1000,50,323.58152,1003,9438.944,269,10214.421
zinb_pi0p1_r40_p0p2_L2_c1_2_test.json,2,1,2,1000,50,144.17164,446,4289.018,119,4617.188
zinb_pi0p1_r40_p0p3_L2_c1_2_test.json,2,1,2,1000,50,84.07998,258,2582.331,70,2706.995
zinb_pi0p1_r40_p0p4_L2_c1_2_test.json,2,1,2,1000,50,53.94298,164,1698.915,44,1778.135
zinb_pi0p1_r40_p0p6_L2_c1_2_test.json,2,1,2,1000,50,24.00086,72,815.718,19,831.211
zinb_pi0p1_r40_p0p8_L2_c1_2_test.json,2,1,2,1000,50,9.01642,26,357.916,7,345.156
zinb_pi0p1_r5_p0p1_L2_c1_2_test.json,2,1,2,1000,50,40.4883,109,1853.293,30,1763.03
zinb_pi0p1_r5_p0p2_L2_c1_2_test.json,2,1,2,1000,50,17.96006,48,856.549,13,818.309
zinb_pi0p1_r5_p0p3_L2_c1_2_test.json,2,1,2,1000,50,10.52456,28,521.497,7,502.713
zinb_pi0p1_r5_p0p4_L2_c1_2_test.json,2,1,2,1000,50,6.733,17,354.126,5,344.26
zinb_pi0p1_r5_p0p6_L2_c1_2_test.json,2,1,2,1000,50,2.98338,7,178.169,2,170.285
zinb_pi0p1_r5_p0p8_L2_c1_2_test.json,2,1,2,1000,50,1.13476,2,85.435,0,113.476
zinb_pi0p3_r10_p0p1_L2_c1_2_test.json,2,1,2,1000,50,62.86526,166,3836.81,41,3787.489
zinb_pi0p3_r10_p0p2_L2_c1_2_test.json,2,1,2,1000,50,28.0567,74,1729.173,18,1707.48
zinb_pi0p3_r10_p0p3_L2_c1_2_test.json,2,1,2,1000,50,16.38964,43,1015.92,10,1006.313
zinb_pi0p3_r10_p0p4_L2_c1_2_test.json,2,1,2,1000,50,10.44866,26,668.721,6,661.204
zinb_pi0p3_r10_p0p6_L2_c1_2_test.json,2,1,2,1000,50,4.6331,11,312.873,3,309.709
zinb_pi0p3_r10_p0p8_L2_c1_2_test.json,2,1,2,1000,50,1.76564,4,132.867,1,130.08
zinb_pi0p3_r20_p0p1_L2_c1_2_test.json,2,1,2,1000,50,126.28116,344,7291.016,84,7318.445
zinb_pi0p3_r20_p0p2_L2_c1_2_test.json,2,1,2,1000,50,56.38358,154,3235.319,38,3227.639
zinb_pi0p3_r20_p0p3_L2_c1_2_test.json,2,1,2,1000,50,32.74908,89,1904.855,22,1919.098
zinb_pi0p3_r20_p0p4_L2_c1_2_test.json,2,1,2,1000,50,21.02976,57,1248.652,14,1234.596
zinb_pi0p3_r20_p0p6_L2_c1_2_test.json,2,1,2,1000,50,9.32674,24,574.355,6,565.882
zinb_pi0p3_r20_p0p8_L2_c1_2_test.json,2,1,2,1000,50,3.4864,8,234.184,2,228.218
zinb_pi0p3_r2_p0p1_L2_c1_2_test.json,2,1,2,1000,50,12.56706,25,946.152,6,919.219
zinb_pi0p3_r2_p0p2_L2_c1_2_test.json,2,1,2,1000,50,5.59532,11,433.784,3,421.427
zinb_pi0p3_r2_p0p3_L2_c1_2_test.json,2,1,2,1000,50,3.26618,6,258.651,1,264.27
zinb_pi0p3_r2_p0p4_L2_c1_2_test.json,2,1,2,1000,50,2.09026,4,172.266,1,167.073
zinb_pi0p3_r2_p0p6_L2_c1_2_test.json,2,1,2,1000,50,0.94764,1,85.391,0,94.764
zinb_pi0p3_r2_p0p8_L2_c1_2_test.json,2,1,2,1000,50,0.35106,0,35.106,0,35.106
zinb_pi0p3_r40_p0p1_L2_c1_2_test.json,2,1,2,1000,50,251.68044,699,14012.635,172,14338.926
zinb_pi0p3_r40_p0p2_L2_c1_2_test.json,2,1,2,1000,50,112.2372,311,6200.715,76,6343.303
zinb_pi0p3_r40_p0p3_L2_c1_2_test.json,2,1,2,1000,50,65.62994,181,3627.133,45,3651.381
zinb_pi0p3_r40_p0p4_L2_c1_2_test.json,2,1,2,1000,50,41.83802,115,2365.774,28,2409.245
zinb_pi0p3_r40_p0p6_L2_c1_2_test.json,2,1,2,1000,50,18.693,51,1077.199,13,1078.002
zinb_pi0p3_r40_p0p8_L2_c1_2_test.json,2,1,2,1000,50,7.01772,18,434.444,4,435.241
zinb_pi0p3_r5_p0p1_L2_c1_2_test.json,2,1,2,1000,50,31.34474,77,2051.149,19,1991.454
zinb_pi0p3_r5_p0p2_L2_c1_2_test.json,2,1,2,1000,50,13.94986,34,929.284,8,907.577
zinb_pi0p3_r5_p0p3_L2_c1_2_test.json,2,1,2,1000,50,8.09632,19,552.703,5,542.043
zinb_pi0p3_r5_p0p4_L2_c1_2_test.json,2,1,2,1000,50,5.24342,12,367.223,3,356.525
zinb_pi0p3_r5_p0p6_L2_c1_2_test.json,2,1,2,1000,50,2.3297,5,175.637,1,173.708
zinb_pi0p3_r5_p0p8_L2_c1_2_test.json,2,1,2,1000,50,0.87762,1,77.086,0,87.762
zinb_pi0p5_r10_p0p1_L2_c1_2_test.json,2,1,2,1000,50,44.74156,89,3659.73,21,3677.965
zinb_pi0p5_r10_p0p2_L2_c1_2_test.json,2,1,2,1000,50,20.24322,40,1646.99,10,1653.562
zinb_pi0p5_r10_p0p3_L2_c1_2_test.json,2,1,2,1000,50,11.6451,23,960.467,5,969.851
zinb_pi0p5_r10_p0p4_L2_c1_2_test.json,2,1,2,1000,50,7.44614,14,621.963,3,624.415
zinb_pi0p5_r10_p0p6_L2_c1_2_test.json,2,1,2,1000,50,3.35034,6,286.672,1,292.948
zinb_pi0p5_r10_p0p8_L2_c1_2_test.json,2,1,2,1000,50,1.24984,2,114.204,0,124.984
zinb_pi0p5_r20_p0p1_L2_c1_2_test.json,2,1,2,1000,50,90.37518,183,7171.082,45,7341.984
zinb_pi0p5_r20_p0p2_L2_c1_2_test.json,2,1,2,1000,50,39.75198,80,3172.426,19,3252.627
zinb_pi0p5_r20_p0p3_L2_c1_2_test.json,2,1,2,1000,50,23.37066,47,1865.644,12,1894.152
zinb_pi0p5_r20_p0p4_L2_c1_2_test.json,2,1,2,1000,50,15.00478,31,1207.58,7,1227.188
zinb_pi0p5_r20_p0p6_L2_c1_2_test.json,2,1,2,1000,50,6.70468,13,549.848,3,557.532
zinb_pi0p5_r20_p0p8_L2_c1_2_test.json,2,1,2,1000,50,2.501,5,214.792,1,214.477
zinb_pi0p5_r2_p0p1_L2_c1_2_test.json,2,1,2,1000,50,9.12828,13,820.258,3,817.344
zinb_pi0p5_r2_p0p2_L2_c1_2_test.json,2,1,2,1000,50,4.00846,5,365.675,1,365.411
zinb_pi0p5_r2_p0p3_L2_c1_2_test.json,2,1,2,1000,50,2.33578,3,218.062,1,224.651
zinb_pi0p5_r2_p0p4_L2_c1_2_test.json,2,1,2,1000,50,1.49104,2,141.925,0,149.104
zinb_pi0p5_r2_p0p6_L2_c1_2_test.json,2,1,2,1000,50,0.67328,0,67.328,0,67.328
zinb_pi0p5_r2_p0p8_L2_c1_2_test.json,2,1,2,1000,50,0.24412,0,24.412,0,24.412
zinb_pi0p5_r40_p0p1_L2_c1_2_test.json,2,1,2,1000,50,179.68306,363,14129.54,92,14384.773
zinb_pi0p5_r40_p0p2_L2_c1_2_test.json,2,1,2,1000,50,79.5851,162,6235.651,41,6389.619
zinb_pi0p5_r40_p0p3_L2_c1_2_test.json,2,1,2,1000,50,46.79866,95,3660.613,24,3735.167
zinb_pi0p5_r40_p0p4_L2_c1_2_test.json,2,1,2,1000,50,30.15098,61,2360.321,15,2425.871
zinb_pi0p5_r40_p0p6_L2_c1_2_test.json,2,1,2,1000,50,13.24896,27,1061.157,7,1078.69
zinb_pi0p5_r40_p0p8_L2_c1_2_test.json,2,1,2,1000,50,4.99626,10,410.087,2,417.842
zinb_pi0p5_r5_p0p1_L2_c1_2_test.json,2,1,2,1000,50,22.4081,42,1893.749,10,1887.635
zinb_pi0p5_r5_p0p2_L2_c1_2_test.json,2,1,2,1000,50,10.01214,18,855.448,4,854.204
zinb_pi0p5_r5_p0p3_L2_c1_2_test.json,2,1,2,1000,50,5.8082,10,499.638,2,502.474
zinb_pi0p5_r5_p0p4_L2_c1_2_test.json,2,1,2,1000,50,3.7298,6,325.43,1,331.511
zinb_pi0p5_r5_p0p6_L2_c1_2_test.json,2,1,2,1000,50,1.65842,2,151.179,0,165.842
zinb_pi0p5_r5_p0p8_L2_c1_2_test.json,2,1,2,1000,50,0.62562,0,62.562,0,62.562
zinb_pi0p7_r10_p0p1_L2_c1_2_test.json,2,1,2,1000,50,27.02458,0,2702.458,0,2702.458
zinb_pi0p7_r10_p0p2_L2_c1_2_test.json,2,1,2,1000,50,11.86438,0,1186.438,0,1186.438
zinb_pi0p7_r10_p0p3_L2_c1_2_test.json,2,1,2,1000,50,7.06958,0,706.958,0,706.958
zinb_pi0p7_r10_p0p4_L2_c1_2_test.json,2,1,2,1000,50,4.48008,0,448.008,0,448.008
zinb_pi0p7_r10_p0p6_L2_c1_2_test.json,2,1,2,1000,50,1.99782,0,199.782,0,199.782
zinb_pi0p7_r10_p0p8_L2_c1_2_test.json,2,1,2,1000,50,0.7466,0,74.66,0,74.66
zinb_pi0p7_r20_p0p1_L2_c1_2_test.json,2,1,2,1000,50,54.25112,0,5425.112,0,5425.112
zinb_pi0p7_r20_p0p2_L2_c1_2_test.json,2,1,2,1000,50,24.23474,0,2423.474,0,2423.474
zinb_pi0p7_r20_p0p3_L2_c1_2_test.json,2,1,2,1000,50,13.97448,0,1397.448,0,1397.448
zinb_pi0p7_r20_p0p4_L2_c1_2_test.json,2,1,2,1000,50,8.94726,0,894.726,0,894.726
zinb_pi0p7_r20_p0p6_L2_c1_2_test.json,2,1,2,1000,50,4.00768,0,400.768,0,400.768
zinb_pi0p7_r20_p0p8_L2_c1_2_test.json,2,1,2,1000,50,1.4881,0,148.81,0,148.81
zinb_pi0p7_r2_p0p1_L2_c1_2_test.json,2,1,2,1000,50,5.4249,0,542.49,0,542.49
zinb_pi0p7_r2_p0p2_L2_c1_2_test.json,2,1,2,1000,50,2.36412,0,236.412,0,236.412
zinb_pi0p7_r2_p0p3_L2_c1_2_test.json,2,1,2,1000,50,1.4124,0,141.24,0,141.24
zinb_pi0p7_r2_p0p4_L2_c1_2_test.json,2,1,2,1000,50,0.89294,0,89.294,0,89.294
zinb_pi0p7_r2_p0p6_L2_c1_2_test.json,2,1,2,1000,50,0.39714,0,39.714,0,39.714
zinb_pi0p7_r2_p0p8_L2_c1_2_test.json,2,1,2,1000,50,0.15422,0,15.422,0,15.422
zinb_pi0p7_r40_p0p1_L2_c1_2_test.json,2,1,2,1000,50,108.51142,25,10922.742,0,10851.142
zinb_pi0p7_r40_p0p2_L2_c1_2_test.json,2,1,2,1000,50,47.58602,0,4758.602,0,4758.602
zinb_pi0p7_r40_p0p3_L2_c1_2_test.json,2,1,2,1000,50,28.26308,0,2826.308,0,2826.308
zinb_pi0p7_r40_p0p4_L2_c1_2_test.json,2,1,2,1000,50,17.95194,0,1795.194,0,1795.194
zinb_pi0p7_r40_p0p6_L2_c1_2_test.json,2,1,2,1000,50,7.94884,0,794.884,0,794.884
zinb_pi0p7_r40_p0p8_L2_c1_2_test.json,2,1,2,1000,50,2.99138,0,299.138,0,299.138
zinb_pi0p7_r5_p0p1_L2_c1_2_test.json,2,1,2,1000,50,13.2329,0,1323.29,0,1323.29
zinb_pi0p7_r5_p0p2_L2_c1_2_test.json,2,1,2,1000,50,6.0299,0,602.99,0,602.99
zinb_pi0p7_r5_p0p3_L2_c1_2_test.json,2,1,2,1000,50,3.47746,0,347.746,0,347.746
zinb_pi0p7_r5_p0p4_L2_c1_2_test.json,2,1,2,1000,50,2.26002,0,226.002,0,226.002
zinb_pi0p7_r5_p0p6_L2_c1_2_test.json,2,1,2,1000,50,0.99608,0,99.608,0,99.608
zinb_pi0p7_r5_p0p8_L2_c1_2_test.json,2,1,2,1000,50,0.37094,0,37.094,0,37.094
zinb_pi0p85_r10_p0p1_L2_c1_2_test.json,2,1,2,1000,50,13.4251,0,1342.51,0,1342.51
zinb_pi0p85_r10_p0p2_L2_c1_2_test.json,2,1,2,1000,50,6.06702,0,606.702,0,606.702
zinb_pi0p85_r10_p0p3_L2_c1_2_test.json,2,1,2,1000,50,3.51772,0,351.772,0,351.772
zinb_pi0p85_r10_p0p4_L2_c1_2_test.json,2,1,2,1000,50,2.22658,0,222.658,0,222.658
zinb_pi0p85_r10_p0p6_L2_c1_2_test.json,2,1,2,1000,50,0.99338,0,99.338,0,99.338
zinb_pi0p85_r10_p0p8_L2_c1_2_test.json,2,1,2,1000,50,0.3768,0,37.68,0,37.68
zinb_pi0p85_r20_p0p1_L2_c1_2_test.json,2,1,2,1000,50,26.97368,0,2697.368,0,2697.368
zinb_pi0p85_r20_p0p2_L2_c1_2_test.json,2,1,2,1000,50,12.03582,0,1203.582,0,1203.582
zinb_pi0p85_r20_p0p3_L2_c1_2_test.json,2,1,2,1000,50,7.05404,0,705.404,0,705.404
zinb_pi0p85_r20_p0p4_L2_c1_2_test.json,2,1,2,1000,50,4.54986,0,454.986,0,454.986
zinb_pi0p85_r20_p0p6_L2_c1_2_test.json,2,1,2,1000,50,2.05016,0,205.016,0,205.016
zinb_pi0p85_r20_p0p8_L2_c1_2_test.json,2,1,2,1000,50,0.76,0,76.0,0,76.0
zinb_pi0p85_r2_p0p1_L2_c1_2_test.json,2,1,2,1000,50,2.75454,0,275.454,0,275.454
zinb_pi0p85_r2_p0p2_L2_c1_2_test.json,2,1,2,1000,50,1.15434,0,115.434,0,115.434
zinb_pi0p85_r2_p0p3_L2_c1_2_test.json,2,1,2,1000,50,0.68912,0,68.912,0,68.912
zinb_pi0p85_r2_p0p4_L2_c1_2_test.json,2,1,2,1000,50,0.44654,0,44.654,0,44.654
zinb_pi0p85_r2_p0p6_L2_c1_2_test.json,2,1,2,1000,50,0.20354,0,20.354,0,20.354
zinb_pi0p85_r2_p0p8_L2_c1_2_test.json,2,1,2,1000,50,0.07454,0,7.454,0,7.454
zinb_pi0p85_r40_p0p1_L2_c1_2_test.json,2,1,2,1000,50,55.16274,0,5516.274,0,5516.274
zinb_pi0p85_r40_p0p2_L2_c1_2_test.json,2,1,2,1000,50,24.18134,0,2418.134,0,2418.134
zinb_pi0p85_r40_p0p3_L2_c1_2_test.json,2,1,2,1000,50,14.26522,0,1426.522,0,1426.522
zinb_pi0p85_r40_p0p4_L2_c1_2_test.json,2,1,2,1000,50,8.96936,0,896.936,0,896.936
zinb_pi0p85_r40_p0p6_L2_c1_2_test.json,2,1,2,1000,50,4.0303,0,403.03,0,403.03
zinb_pi0p85_r40_p0p8_L2_c1_2_test.json,2,1,2,1000,50,1.50802,0,150.802,0,150.802
zinb_pi0p85_r5_p0p1_L2_c1_2_test.json,2,1,2,1000,50,6.73194,0,673.194,0,673.194
zinb_pi0p85_r5_p0p2_L2_c1_2_test.json,2,1,2,1000,50,3.06434,0,306.434,0,306.434
zinb_pi0p85_r5_p0p3_L2_c1_2_test.json,2,1,2,1000,50,1.73542,0,173.542,0,173.542
zinb_pi0p85_r5_p0p4_L2_c1_2_test.json,2,1,2,1000,50,1.1311,0,113.11,0,113.11
zinb_pi0p85_r5_p0p6_L2_c1_2_test.json,2,1,2,1000,50,0.50392,0,50.392,0,50.392
zinb_pi0p85_r5_p0p8_L2_c1_2_test.json,2,1,2,1000,50,0.18472,0,18.472,0,18.472
