dataset,L,h,p,N,num_periods,mean_d,opt_capped_S,opt_capped_cap,avg_cost_capped
beta_a5_b2_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,71.39884,491,65,22.5065
beta_a5_b2_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,143.01416,993,130,44.51867857142857
beta_a5_b2_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,14.27382,94,15,5.1193928571428575
beta_a5_b2_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,357.05928,2465,325,111.70921428571428
beta_a5_b2_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,35.78038,238,35,11.738857142857142
beta_a5_b5_M100_L6_c1_2_test.json,6,1.0,2.0,1000,50,50.06326,332,45,20.47275
beta_a5_b5_M200_L6_c1_2_test.json,6,1.0,2.0,1000,50,99.7974,662,90,41.038714285714285
beta_a5_b5_M20_L6_c1_2_test.json,6,1.0,2.0,1000,50,10.02872,66,10,4.423946428571429
beta_a5_b5_M500_L6_c1_2_test.json,6,1.0,2.0,1000,50,249.4674,1668,220,101.66348214285715
beta_a5_b5_M50_L6_c1_2_test.json,6,1.0,2.0,1000,50,25.02728,162,25,10.913214285714286
binom_n100_p0p05_L6_c1_2_test.json,6,1.0,2.0,1000,50,4.99688,30,5,3.103375
binom_n100_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,10.01298,64,10,4.259232142857143
binom_n100_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,20.02712,134,20,5.799607142857143
binom_n100_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,29.98278,202,30,6.581428571428572
binom_n100_p0p5_L6_c1_2_test.json,6,1.0,2.0,1000,50,50.01186,342,50,7.208803571428572
binom_n100_p0p7_L6_c1_2_test.json,6,1.0,2.0,1000,50,69.98582,481,70,6.669714285714286
binom_n100_p0p95_L6_c1_2_test.json,6,1.0,2.0,1000,50,95.00434,661,95,3.1893928571428574
binom_n100_p0p9_L6_c1_2_test.json,6,1.0,2.0,1000,50,90.01038,626,90,4.399035714285715
binom_n200_p0p05_L6_c1_2_test.json,6,1.0,2.0,1000,50,9.99528,64,10,4.464232142857143
binom_n200_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,19.99364,132,20,6.074821428571428
binom_n200_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,40.00618,270,40,8.092464285714286
binom_n200_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,60.00334,408,60,9.326
binom_n200_p0p5_L6_c1_2_test.json,6,1.0,2.0,1000,50,100.00264,688,100,10.185821428571428
binom_n200_p0p7_L6_c1_2_test.json,6,1.0,2.0,1000,50,140.0105,970,140,9.387410714285714
binom_n200_p0p95_L6_c1_2_test.json,6,1.0,2.0,1000,50,189.99392,1325,190,4.545285714285714
binom_n200_p0p9_L6_c1_2_test.json,6,1.0,2.0,1000,50,180.0121,1254,180,6.107892857142857
binom_n20_p0p05_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.0035,4,5,1.4365714285714286
binom_n20_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.98576,10,5,2.196017857142857
binom_n20_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,4.00528,24,5,2.8287142857142857
binom_n20_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,5.999,40,5,2.7163214285714288
binom_n20_p0p5_L6_c1_2_test.json,6,1.0,2.0,1000,50,10.00264,66,10,3.2417857142857143
binom_n20_p0p7_L6_c1_2_test.json,6,1.0,2.0,1000,50,14.00594,94,15,3.408482142857143
binom_n20_p0p95_L6_c1_2_test.json,6,1.0,2.0,1000,50,19.00436,132,20,1.8955714285714285
binom_n20_p0p9_L6_c1_2_test.json,6,1.0,2.0,1000,50,18.00148,124,20,2.8339464285714286
binom_n400_p0p05_L6_c1_2_test.json,6,1.0,2.0,1000,50,20.0106,132,20,6.188821428571429
binom_n400_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,40.00824,270,40,8.627285714285714
binom_n400_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,80.01072,568,75,11.390410714285714
binom_n400_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,120.04686,838,115,12.665446428571428
binom_n400_p0p5_L6_c1_2_test.json,6,1.0,2.0,1000,50,200.13852,1398,195,13.617053571428572
binom_n400_p0p7_L6_c1_2_test.json,6,1.0,2.0,1000,50,279.98642,1955,275,12.57275
binom_n400_p0p95_L6_c1_2_test.json,6,1.0,2.0,1000,50,379.98406,2653,380,6.438785714285714
binom_n400_p0p9_L6_c1_2_test.json,6,1.0,2.0,1000,50,359.98592,2509,360,8.744785714285713
binom_n50_p0p05_L6_c1_2_test.json,6,1.0,2.0,1000,50,2.49522,12,5,2.5475714285714286
binom_n50_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,5.00122,32,5,3.030089285714286
binom_n50_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,10.0058,66,10,4.039553571428572
binom_n50_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,14.98588,100,15,4.66025
binom_n50_p0p5_L6_c1_2_test.json,6,1.0,2.0,1000,50,25.0016,170,25,5.123232142857143
binom_n50_p0p7_L6_c1_2_test.json,6,1.0,2.0,1000,50,35.00552,240,35,4.6787857142857145
binom_n50_p0p95_L6_c1_2_test.json,6,1.0,2.0,1000,50,47.5118,330,50,3.329589285714286
binom_n50_p0p9_L6_c1_2_test.json,6,1.0,2.0,1000,50,45.00036,311,45,3.121482142857143
binom_n800_p0p05_L6_c1_2_test.json,6,1.0,2.0,1000,50,39.99548,270,40,8.879392857142857
binom_n800_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,80.0612,556,75,11.983
binom_n800_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,160.03286,1112,155,15.074857142857143
binom_n800_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,239.99446,1671,235,17.208035714285714
binom_n800_p0p5_L6_c1_2_test.json,6,1.0,2.0,1000,50,399.99818,2787,395,18.99610714285714
binom_n800_p0p7_L6_c1_2_test.json,6,1.0,2.0,1000,50,559.94076,3911,555,17.358410714285714
binom_n800_p0p95_L6_c1_2_test.json,6,1.0,2.0,1000,50,759.99866,5309,760,8.905446428571429
binom_n800_p0p9_L6_c1_2_test.json,6,1.0,2.0,1000,50,720.0216,5046,715,11.996625
cunif_a0_b100_L6_c1_2_test.json,6,1.0,2.0,1000,50,50.18056,323,40,39.91771428571428
cunif_a0_b200_L6_c1_2_test.json,6,1.0,2.0,1000,50,99.8295,728,75,78.96553571428572
cunif_a0_b400_L6_c1_2_test.json,6,1.0,2.0,1000,50,199.02392,1283,150,158.09998214285713
cunif_a0_b50_L6_c1_2_test.json,6,1.0,2.0,1000,50,25.02576,162,20,19.760375
cunif_a0_b800_L6_c1_2_test.json,6,1.0,2.0,1000,50,398.3005,2600,300,316.2627142857143
cunif_a10_b100_L6_c1_2_test.json,6,1.0,2.0,1000,50,55.07016,357,45,35.84007142857143
cunif_a10_b200_L6_c1_2_test.json,6,1.0,2.0,1000,50,104.69924,698,80,75.62901785714286
cunif_a10_b400_L6_c1_2_test.json,6,1.0,2.0,1000,50,205.59612,1439,155,154.907875
cunif_a10_b50_L6_c1_2_test.json,6,1.0,2.0,1000,50,30.00602,204,25,15.786535714285714
cunif_a10_b800_L6_c1_2_test.json,6,1.0,2.0,1000,50,405.30852,2737,310,310.9985
cunif_a20_b100_L6_c1_2_test.json,6,1.0,2.0,1000,50,59.8629,403,50,31.496160714285715
cunif_a20_b200_L6_c1_2_test.json,6,1.0,2.0,1000,50,110.12146,720,90,71.45580357142858
cunif_a20_b400_L6_c1_2_test.json,6,1.0,2.0,1000,50,209.5878,1527,160,150.92030357142858
cunif_a20_b50_L6_c1_2_test.json,6,1.0,2.0,1000,50,34.92778,246,30,12.21867857142857
cunif_a20_b800_L6_c1_2_test.json,6,1.0,2.0,1000,50,409.36016,2753,315,305.085625
cunif_a50_b100_L6_c1_2_test.json,6,1.0,2.0,1000,50,75.03074,513,70,19.720964285714285
cunif_a50_b200_L6_c1_2_test.json,6,1.0,2.0,1000,50,125.22048,864,105,59.430625
cunif_a50_b400_L6_c1_2_test.json,6,1.0,2.0,1000,50,225.4396,1598,180,138.79305357142857
cunif_a50_b800_L6_c1_2_test.json,6,1.0,2.0,1000,50,425.10388,2779,335,295.4003035714286
dunif_L0_H100_L6_c1_2_test.json,6,1.0,2.0,1000,50,49.91468,311,40,39.956857142857146
dunif_L0_H200_L6_c1_2_test.json,6,1.0,2.0,1000,50,99.88924,645,75,79.60391071428572
dunif_L0_H20_L6_c1_2_test.json,6,1.0,2.0,1000,50,10.0293,58,10,8.856482142857143
dunif_L0_H400_L6_c1_2_test.json,6,1.0,2.0,1000,50,200.2328,1337,150,159.09391071428573
dunif_L0_H50_L6_c1_2_test.json,6,1.0,2.0,1000,50,25.05206,154,20,20.372053571428573
dunif_L0_H800_L6_c1_2_test.json,6,1.0,2.0,1000,50,399.21582,2616,300,316.6748928571429
dunif_L10_H100_L6_c1_2_test.json,6,1.0,2.0,1000,50,54.96892,358,45,36.184017857142855
dunif_L10_H200_L6_c1_2_test.json,6,1.0,2.0,1000,50,105.35582,767,80,75.43780357142857
dunif_L10_H20_L6_c1_2_test.json,6,1.0,2.0,1000,50,15.00352,100,15,4.662857142857143
dunif_L10_H400_L6_c1_2_test.json,6,1.0,2.0,1000,50,205.43932,1588,155,154.5059642857143
dunif_L10_H50_L6_c1_2_test.json,6,1.0,2.0,1000,50,29.93102,202,25,16.118214285714284
dunif_L10_H800_L6_c1_2_test.json,6,1.0,2.0,1000,50,405.81712,2834,305,311.54648214285714
dunif_L20_H100_L6_c1_2_test.json,6,1.0,2.0,1000,50,59.98388,409,50,32.118964285714284
dunif_L20_H200_L6_c1_2_test.json,6,1.0,2.0,1000,50,109.72268,774,85,71.20366071428572
dunif_L20_H400_L6_c1_2_test.json,6,1.0,2.0,1000,50,210.09516,1414,165,150.73667857142857
dunif_L20_H50_L6_c1_2_test.json,6,1.0,2.0,1000,50,34.9984,240,30,12.513
dunif_L20_H800_L6_c1_2_test.json,6,1.0,2.0,1000,50,410.90458,2700,315,308.5776964285714
dunif_L50_H100_L6_c1_2_test.json,6,1.0,2.0,1000,50,74.97312,508,70,20.402375
dunif_L50_H200_L6_c1_2_test.json,6,1.0,2.0,1000,50,125.13244,895,105,60.001089285714286
dunif_L50_H400_L6_c1_2_test.json,6,1.0,2.0,1000,50,225.78252,1480,185,139.305625
dunif_L50_H800_L6_c1_2_test.json,6,1.0,2.0,1000,50,423.9605,2765,335,296.78603571428573
dunif_L5_H100_L6_c1_2_test.json,6,1.0,2.0,1000,50,52.4395,349,40,38.155660714285716
dunif_L5_H200_L6_c1_2_test.json,6,1.0,2.0,1000,50,102.83268,679,80,77.63967857142858
dunif_L5_H20_L6_c1_2_test.json,6,1.0,2.0,1000,50,12.48632,86,10,6.420267857142857
dunif_L5_H400_L6_c1_2_test.json,6,1.0,2.0,1000,50,203.72254,1352,155,157.00178571428572
dunif_L5_H50_L6_c1_2_test.json,6,1.0,2.0,1000,50,27.40842,232,20,18.620517857142858
dunif_L5_H800_L6_c1_2_test.json,6,1.0,2.0,1000,50,404.73796,2593,305,315.8344464285714
gamma_k0p8_th10_L6_c1_2_test.json,6,1.0,2.0,1000,50,8.06164,38,5,9.740875
gamma_k0p8_th20_L6_c1_2_test.json,6,1.0,2.0,1000,50,16.10476,74,10,19.47532142857143
gamma_k0p8_th2_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.57326,4,5,2.3090714285714284
gamma_k0p8_th40_L6_c1_2_test.json,6,1.0,2.0,1000,50,32.17194,182,15,38.71492857142857
gamma_k0p8_th5_L6_c1_2_test.json,6,1.0,2.0,1000,50,3.96044,16,5,5.316446428571428
gamma_k0p8_th80_L6_c1_2_test.json,6,1.0,2.0,1000,50,64.01294,322,35,76.13407142857143
gamma_k10_th10_L6_c1_2_test.json,6,1.0,2.0,1000,50,99.96172,683,85,40.655839285714286
gamma_k10_th20_L6_c1_2_test.json,6,1.0,2.0,1000,50,199.64486,1331,175,79.65121428571429
gamma_k10_th2_L6_c1_2_test.json,6,1.0,2.0,1000,50,20.03658,128,20,8.761964285714285
gamma_k10_th40_L6_c1_2_test.json,6,1.0,2.0,1000,50,400.10022,2670,345,161.93766071428573
gamma_k10_th5_L6_c1_2_test.json,6,1.0,2.0,1000,50,49.95152,327,45,20.348982142857142
gamma_k10_th80_L6_c1_2_test.json,6,1.0,2.0,1000,50,801.56644,5358,695,324.8607857142857
gamma_k1_th10_L6_c1_2_test.json,6,1.0,2.0,1000,50,10.00716,56,5,11.226464285714286
gamma_k1_th20_L6_c1_2_test.json,6,1.0,2.0,1000,50,19.9999,110,10,22.342964285714285
gamma_k1_th2_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.97768,8,5,2.6716607142857143
gamma_k1_th40_L6_c1_2_test.json,6,1.0,2.0,1000,50,40.0539,206,25,44.35998214285714
gamma_k1_th5_L6_c1_2_test.json,6,1.0,2.0,1000,50,5.01656,22,5,6.039625
gamma_k1_th80_L6_c1_2_test.json,6,1.0,2.0,1000,50,80.20694,467,45,88.28682142857143
gamma_k20_th10_L6_c1_2_test.json,6,1.0,2.0,1000,50,199.9806,1429,180,58.17044642857143
gamma_k20_th20_L6_c1_2_test.json,6,1.0,2.0,1000,50,400.03634,2718,365,115.66344642857143
gamma_k20_th2_L6_c1_2_test.json,6,1.0,2.0,1000,50,39.94536,276,35,11.927732142857144
gamma_k20_th40_L6_c1_2_test.json,6,1.0,2.0,1000,50,800.8569,5545,725,231.89721428571428
gamma_k20_th5_L6_c1_2_test.json,6,1.0,2.0,1000,50,99.97716,691,90,29.033839285714286
gamma_k20_th80_L6_c1_2_test.json,6,1.0,2.0,1000,50,1604.22324,11013,1450,465.178625
gamma_k2_th10_L6_c1_2_test.json,6,1.0,2.0,1000,50,19.96828,118,15,16.931464285714284
gamma_k2_th20_L6_c1_2_test.json,6,1.0,2.0,1000,50,40.01872,230,30,33.92153571428572
gamma_k2_th2_L6_c1_2_test.json,6,1.0,2.0,1000,50,3.97764,20,5,3.8968392857142855
gamma_k2_th40_L6_c1_2_test.json,6,1.0,2.0,1000,50,80.18712,491,55,67.10707142857143
gamma_k2_th5_L6_c1_2_test.json,6,1.0,2.0,1000,50,10.03402,54,10,9.145553571428572
gamma_k2_th80_L6_c1_2_test.json,6,1.0,2.0,1000,50,160.03188,984,110,133.1497857142857
gamma_k5_th10_L6_c1_2_test.json,6,1.0,2.0,1000,50,49.89564,333,40,27.822607142857144
gamma_k5_th20_L6_c1_2_test.json,6,1.0,2.0,1000,50,100.2039,677,80,55.762928571428574
gamma_k5_th2_L6_c1_2_test.json,6,1.0,2.0,1000,50,10.00276,62,10,6.075642857142857
gamma_k5_th40_L6_c1_2_test.json,6,1.0,2.0,1000,50,200.0556,1324,160,112.07260714285714
gamma_k5_th5_L6_c1_2_test.json,6,1.0,2.0,1000,50,24.9753,164,20,13.838357142857143
gamma_k5_th80_L6_c1_2_test.json,6,1.0,2.0,1000,50,400.97722,2624,325,222.17341071428572
geom_p0p03_L6_c1_2_test.json,6,1.0,2.0,1000,50,32.29746,166,20,36.478232142857145
geom_p0p05_L6_c1_2_test.json,6,1.0,2.0,1000,50,18.92546,104,10,21.486375
geom_p0p08_L6_c1_2_test.json,6,1.0,2.0,1000,50,11.43152,76,5,13.6025
geom_p0p15_L6_c1_2_test.json,6,1.0,2.0,1000,50,5.62744,24,5,7.102678571428571
geom_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,8.99986,50,5,10.345553571428571
geom_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,3.98184,16,5,5.421696428571429
geom_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,2.32464,8,5,3.4040714285714286
geom_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.50104,4,5,2.339339285714286
geom_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.663,2,5,1.1821964285714286
geom_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.24948,0,0,0.4455
logn_mlog1p5_s0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,4.69644,30,5,2.0816607142857144
logn_mlog1p5_s0p5_L6_c1_2_test.json,6,1.0,2.0,1000,50,5.06644,30,5,3.433
logn_mlog1p5_s0p7_L6_c1_2_test.json,6,1.0,2.0,1000,50,5.73094,30,5,5.036142857142857
logn_mlog1p5_s1_L6_c1_2_test.json,6,1.0,2.0,1000,50,7.44654,32,5,8.519464285714285
logn_mlog1p5_s1p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,10.42902,36,5,14.080196428571428
logn_mlog2_s0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,7.73724,48,10,3.950142857142857
logn_mlog2_s0p5_L6_c1_2_test.json,6,1.0,2.0,1000,50,8.35322,48,10,6.084125
logn_mlog2_s0p7_L6_c1_2_test.json,6,1.0,2.0,1000,50,9.4007,52,5,8.603571428571428
logn_mlog2_s1_L6_c1_2_test.json,6,1.0,2.0,1000,50,12.14056,62,5,14.086482142857143
logn_mlog2_s1p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,17.2885,68,5,23.760214285714287
logn_mlog2p5_s0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,12.7493,90,10,5.566767857142857
logn_mlog2p5_s0p5_L6_c1_2_test.json,6,1.0,2.0,1000,50,13.88934,100,10,8.793339285714286
logn_mlog2p5_s0p7_L6_c1_2_test.json,6,1.0,2.0,1000,50,15.63978,122,10,13.061142857142856
logn_mlog2p5_s1_L6_c1_2_test.json,6,1.0,2.0,1000,50,20.15998,110,10,22.425714285714285
logn_mlog2p5_s1p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,28.3026,110,10,37.89475
logn_mlog3_s0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,21.06704,136,20,8.416375
logn_mlog3_s0p5_L6_c1_2_test.json,6,1.0,2.0,1000,50,22.7071,134,20,14.420446428571429
logn_mlog3_s0p7_L6_c1_2_test.json,6,1.0,2.0,1000,50,25.723,136,20,21.817375
logn_mlog3_s1_L6_c1_2_test.json,6,1.0,2.0,1000,50,32.8643,150,20,36.880857142857145
logn_mlog3_s1p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,46.78814,165,20,62.83971428571429
logn_mlog3p5_s0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,34.5981,232,30,13.098535714285715
logn_mlog3p5_s0p5_L6_c1_2_test.json,6,1.0,2.0,1000,50,37.48304,234,30,23.013410714285715
logn_mlog3p5_s0p7_L6_c1_2_test.json,6,1.0,2.0,1000,50,42.29826,244,30,35.144910714285714
logn_mlog3p5_s1_L6_c1_2_test.json,6,1.0,2.0,1000,50,54.75396,273,30,60.47492857142857
logn_mlog3p5_s1p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,76.92046,348,30,103.02782142857143
logn_mlog4_s0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,57.11884,381,50,21.770642857142857
logn_mlog4_s0p5_L6_c1_2_test.json,6,1.0,2.0,1000,50,62.09866,384,50,38.38621428571429
logn_mlog4_s0p7_L6_c1_2_test.json,6,1.0,2.0,1000,50,69.81636,398,50,57.73032142857143
logn_mlog4_s1_L6_c1_2_test.json,6,1.0,2.0,1000,50,90.32676,460,45,100.85971428571429
logn_mlog4_s1p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,125.67904,539,50,167.52667857142856
negbin_r10_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,90.23826,641,75,38.94366071428571
negbin_r10_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,40.02424,262,35,18.000696428571427
negbin_r10_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,23.32656,154,20,11.412232142857142
negbin_r10_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,15.00672,94,15,8.539214285714285
negbin_r10_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,6.66506,44,5,4.260267857142857
negbin_r10_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,2.4797,12,5,2.74975
negbin_r20_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,179.96952,1249,160,55.079125
negbin_r20_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,80.06854,548,70,26.236910714285713
negbin_r20_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,46.68848,330,40,16.601339285714285
negbin_r20_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,29.97348,214,25,11.65125
negbin_r20_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,13.3287,94,10,6.927053571428571
negbin_r20_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,4.98062,30,5,3.4981071428571426
negbin_r2_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,17.97382,98,15,16.402982142857145
negbin_r2_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,8.0143,48,5,7.5375
negbin_r2_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,4.66228,22,5,5.1045
negbin_r2_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,3.00794,12,5,3.7591785714285715
negbin_r2_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.33062,4,5,1.9690357142857142
negbin_r2_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,0.4977,0,0,0.88875
negbin_r40_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,359.98912,2475,335,78.66276785714285
negbin_r40_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,160.13242,1092,150,37.266910714285714
negbin_r40_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,93.5076,640,85,23.09755357142857
negbin_r40_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,59.90054,411,55,15.999892857142857
negbin_r40_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,26.67622,178,25,8.876107142857142
negbin_r40_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,9.98448,64,10,5.002732142857143
negbin_r5_p0p1_L6_c1_2_test.json,6,1.0,2.0,1000,50,44.95314,298,35,26.66732142857143
negbin_r5_p0p2_L6_c1_2_test.json,6,1.0,2.0,1000,50,19.96432,134,15,12.537428571428572
negbin_r5_p0p3_L6_c1_2_test.json,6,1.0,2.0,1000,50,11.69746,72,10,7.941553571428571
negbin_r5_p0p4_L6_c1_2_test.json,6,1.0,2.0,1000,50,7.52098,56,5,5.642035714285714
negbin_r5_p0p6_L6_c1_2_test.json,6,1.0,2.0,1000,50,3.33522,16,5,3.49225
negbin_r5_p0p8_L6_c1_2_test.json,6,1.0,2.0,1000,50,1.25768,4,5,1.7739107142857142
normal_mu100_sd15_L6_c1_2_test.json,6,1.0,2.0,1000,50,99.99502,687,95,20.085214285714287
normal_mu100_sd20_L6_c1_2_test.json,6,1.0,2.0,1000,50,99.89958,689,90,27.19080357142857
normal_mu100_sd25_L6_c1_2_test.json,6,1.0,2.0,1000,50,99.85162,686,90,33.212535714285714
normal_mu150_sd15_L6_c1_2_test.json,6,1.0,2.0,1000,50,150.02456,1038,145,20.140428571428572
normal_mu150_sd22_L6_c1_2_test.json,6,1.0,2.0,1000,50,149.97364,1037,140,29.788
normal_mu150_sd30_L6_c1_2_test.json,6,1.0,2.0,1000,50,149.8375,1018,140,40.05633928571429
normal_mu150_sd38_L6_c1_2_test.json,6,1.0,2.0,1000,50,150.02754,1022,135,50.892785714285715
normal_mu150_sd45_L6_c1_2_test.json,6,1.0,2.0,1000,50,150.11506,1016,130,60.27530357142857
normal_mu200_sd20_L6_c1_2_test.json,6,1.0,2.0,1000,50,200.07298,1392,190,27.043839285714284
normal_mu200_sd30_L6_c1_2_test.json,6,1.0,2.0,1000,50,199.87122,1371,190,40.479642857142856
normal_mu200_sd40_L6_c1_2_test.json,6,1.0,2.0,1000,50,200.17282,1365,185,54.04805357142857
normal_mu200_sd50_L6_c1_2_test.json,6,1.0,2.0,1000,50,199.78566,1358,180,67.58033928571429
normal_mu200_sd60_L6_c1_2_test.json,6,1.0,2.0,1000,50,200.13798,1358,175,80.26698214285715
normal_mu20_sd2_L6_c1_2_test.json,6,1.0,2.0,1000,50,20.00084,136,20,2.9047321428571427
normal_mu20_sd3_L6_c1_2_test.json,6,1.0,2.0,1000,50,19.98846,134,20,4.3442678571428575
normal_mu20_sd4_L6_c1_2_test.json,6,1.0,2.0,1000,50,19.97358,134,20,5.8072678571428575
normal_mu20_sd5_L6_c1_2_test.json,6,1.0,2.0,1000,50,20.03324,132,20,7.250178571428571
normal_mu20_sd6_L6_c1_2_test.json,6,1.0,2.0,1000,50,19.97664,130,20,8.715410714285714
normal_mu300_sd30_L6_c1_2_test.json,6,1.0,2.0,1000,50,299.88798,2071,290,40.74719642857143
normal_mu300_sd45_L6_c1_2_test.json,6,1.0,2.0,1000,50,300.3012,2232,280,61.606964285714284
normal_mu300_sd60_L6_c1_2_test.json,6,1.0,2.0,1000,50,299.94748,2055,275,81.04053571428571
normal_mu300_sd75_L6_c1_2_test.json,6,1.0,2.0,1000,50,300.32534,2026,270,100.74917857142857
normal_mu300_sd90_L6_c1_2_test.json,6,1.0,2.0,1000,50,299.71362,2027,265,120.75255357142858
normal_mu50_sd10_L6_c1_2_test.json,6,1.0,2.0,1000,50,49.97092,341,45,13.545660714285715
normal_mu50_sd12_L6_c1_2_test.json,6,1.0,2.0,1000,50,49.96048,339,45,16.236035714285713
normal_mu50_sd15_L6_c1_2_test.json,6,1.0,2.0,1000,50,50.04512,338,45,20.05994642857143
normal_mu50_sd5_L6_c1_2_test.json,6,1.0,2.0,1000,50,49.98946,341,50,7.257589285714285
normal_mu50_sd8_L6_c1_2_test.json,6,1.0,2.0,1000,50,50.06322,354,45,11.493357142857143
normal_mu80_sd12_L6_c1_2_test.json,6,1.0,2.0,1000,50,79.96994,549,75,15.985928571428571
normal_mu80_sd16_L6_c1_2_test.json,6,1.0,2.0,1000,50,79.99714,543,75,21.759982142857144
normal_mu80_sd20_L6_c1_2_test.json,6,1.0,2.0,1000,50,79.93566,545,70,27.065857142857144
normal_mu80_sd24_L6_c1_2_test.json,6,1.0,2.0,1000,50,80.15674,543,70,32.298678571428574
normal_mu80_sd8_L6_c1_2_test.json,6,1.0,2.0,1000,50,79.9856,557,75,11.51525
pareto_a1p3_xm100_L6_c1_2_test.json,6,1.0,2.0,1000,50,425.37704,2637,165,509.18339285714285
pareto_a1p3_xm10_L6_c1_2_test.json,6,1.0,2.0,1000,50,39.89966,130,15,46.86671428571429
pareto_a1p3_xm1_L6_c1_2_test.json,6,1.0,2.0,1000,50,4.14268,10,5,5.593375
pareto_a1p3_xm20_L6_c1_2_test.json,6,1.0,2.0,1000,50,83.65114,263,35,100.074375
pareto_a1p3_xm50_L6_c1_2_test.json,6,1.0,2.0,1000,50,203.20272,1082,80,238.68989285714287
pareto_a1p3_xm5_L6_c1_2_test.json,6,1.0,2.0,1000,50,19.7508,62,10,23.353428571428573
pareto_a1p5_xm100_L6_c1_2_test.json,6,1.0,2.0,1000,50,292.56322,1707,155,285.64426785714284
pareto_a1p5_xm10_L6_c1_2_test.json,6,1.0,2.0,1000,50,30.15244,128,15,30.193339285714284
pareto_a1p5_xm1_L6_c1_2_test.json,6,1.0,2.0,1000,50,2.86236,10,5,3.3916607142857145
pareto_a1p5_xm20_L6_c1_2_test.json,6,1.0,2.0,1000,50,58.09008,264,30,56.16683928571429
