dataset,L,h,p,N,num_periods,mean_d,opt_basestock_S,avg_cost_basestock,opt_constant_q,avg_cost_constant
tri_a10_c20_b120_L4_c1_2_test.json,4,1,2,1000,50,50.10086,198,2294.8,39,1826.1
tri_a10_c20_b250_L4_c1_2_test.json,4,1,2,1000,50,93.0496,349,4885.352,67,4027.463
tri_a10_c20_b500_L4_c1_2_test.json,4,1,2,1000,50,176.01248,641,9903.559,123,8272.843
tri_a10_c20_b60_L4_c1_2_test.json,4,1,2,1000,50,29.98142,128,1079.293,25,791.12
tri_a10_c20_b800_L4_c1_2_test.json,4,1,2,1000,50,276.8511,1084,16083.011,191,13464.268
tri_a10_c50_b120_L4_c1_2_test.json,4,1,2,1000,50,59.98424,255,2287.416,49,1703.643
tri_a10_c50_b250_L4_c1_2_test.json,4,1,2,1000,50,103.10946,408,4791.273,79,3821.051
tri_a10_c50_b500_L4_c1_2_test.json,4,1,2,1000,50,186.53468,703,9790.871,136,8025.518
tri_a10_c50_b60_L4_c1_2_test.json,4,1,2,1000,50,40.00742,182,1242.652,35,852.261
tri_a10_c50_b800_L4_c1_2_test.json,4,1,2,1000,50,287.65086,1138,16001.199,203,13220.045
tri_a5_c100_b120_L4_c1_2_test.json,4,1,2,1000,50,75.01648,332,2716.771,64,1988.006
tri_a5_c100_b250_L4_c1_2_test.json,4,1,2,1000,50,118.86244,498,4945.94,95,3788.791
tri_a5_c100_b500_L4_c1_2_test.json,4,1,2,1000,50,202.28128,794,9757.122,153,7846.427
tri_a5_c100_b800_L4_c1_2_test.json,4,1,2,1000,50,302.08652,1210,15678.727,221,12790.87
tri_a5_c200_b250_L4_c1_2_test.json,4,1,2,1000,50,151.81586,669,5672.667,128,4208.178
tri_a5_c200_b500_L4_c1_2_test.json,4,1,2,1000,50,234.6257,975,9935.119,188,7613.49
tri_a5_c200_b800_L4_c1_2_test.json,4,1,2,1000,50,334.31066,1371,15676.206,257,12392.789
tri_a5_c20_b120_L4_c1_2_test.json,4,1,2,1000,50,48.30142,189,2313.049,36,1858.542
tri_a5_c20_b250_L4_c1_2_test.json,4,1,2,1000,50,91.87994,344,4911.991,66,4072.349
tri_a5_c20_b500_L4_c1_2_test.json,4,1,2,1000,50,174.6469,633,9914.077,122,8295.158
tri_a5_c20_b60_L4_c1_2_test.json,4,1,2,1000,50,28.32544,118,1123.945,23,850.568
tri_a5_c20_b800_L4_c1_2_test.json,4,1,2,1000,50,275.54468,1077,16096.057,190,13489.047
tri_a5_c50_b120_L4_c1_2_test.json,4,1,2,1000,50,58.55966,248,2342.536,48,1767.007
tri_a5_c50_b250_L4_c1_2_test.json,4,1,2,1000,50,101.81956,402,4856.104,77,3868.551
tri_a5_c50_b500_L4_c1_2_test.json,4,1,2,1000,50,185.2096,693,9857.991,134,8104.935
tri_a5_c50_b60_L4_c1_2_test.json,4,1,2,1000,50,38.31744,172,1319.815,33,946.288
tri_a5_c50_b800_L4_c1_2_test.json,4,1,2,1000,50,284.21106,1121,16032.061,199,13259.767
weib_k0p8_lam100_L4_c1_2_test.json,4,1,2,1000,50,114.72048,275,8853.49,54,8097.563
weib_k0p8_lam10_L4_c1_2_test.json,4,1,2,1000,50,11.4134,27,883.276,5,810.775
weib_k0p8_lam200_L4_c1_2_test.json,4,1,2,1000,50,226.26426,831,19012.211,106,16011.97
weib_k0p8_lam30_L4_c1_2_test.json,4,1,2,1000,50,33.98238,80,2619.113,16,2385.829
weib_k0p8_lam500_L4_c1_2_test.json,4,1,2,1000,50,564.88698,2524,53547.553,264,39927.748
weib_k0p8_lam60_L4_c1_2_test.json,4,1,2,1000,50,68.03362,163,5230.98,32,4795.665
weib_k1p2_lam100_L4_c1_2_test.json,4,1,2,1000,50,94.72864,305,5966.477,59,5185.185
weib_k1p2_lam10_L4_c1_2_test.json,4,1,2,1000,50,9.3848,30,592.966,6,513.653
weib_k1p2_lam200_L4_c1_2_test.json,4,1,2,1000,50,187.59334,637,11885.646,118,10281.143
weib_k1p2_lam30_L4_c1_2_test.json,4,1,2,1000,50,28.14562,91,1776.235,18,1542.525
weib_k1p2_lam500_L4_c1_2_test.json,4,1,2,1000,50,469.79684,2048,32499.906,294,25754.96
weib_k1p2_lam60_L4_c1_2_test.json,4,1,2,1000,50,56.54204,185,3551.928,36,3088.516
weib_k1p8_lam100_L4_c1_2_test.json,4,1,2,1000,50,88.66424,340,4461.311,66,3628.254
weib_k1p8_lam10_L4_c1_2_test.json,4,1,2,1000,50,8.86138,34,445.75,7,367.071
weib_k1p8_lam200_L4_c1_2_test.json,4,1,2,1000,50,177.47038,683,8928.484,132,7253.89
weib_k1p8_lam30_L4_c1_2_test.json,4,1,2,1000,50,26.72268,103,1342.106,20,1092.72
weib_k1p8_lam500_L4_c1_2_test.json,4,1,2,1000,50,442.46776,1912,22763.225,330,17893.994
weib_k1p8_lam60_L4_c1_2_test.json,4,1,2,1000,50,53.3828,206,2665.473,39,2180.14
weib_k2p5_lam100_L4_c1_2_test.json,4,1,2,1000,50,89.05188,373,3656.302,72,2800.096
weib_k2p5_lam10_L4_c1_2_test.json,4,1,2,1000,50,8.88784,37,368.141,7,281.354
weib_k2p5_lam200_L4_c1_2_test.json,4,1,2,1000,50,177.61908,745,7364.158,143,5579.165
weib_k2p5_lam30_L4_c1_2_test.json,4,1,2,1000,50,26.5914,111,1106.448,21,857.466
weib_k2p5_lam500_L4_c1_2_test.json,4,1,2,1000,50,445.15504,1925,18415.682,358,14095.239
weib_k2p5_lam60_L4_c1_2_test.json,4,1,2,1000,50,53.10148,222,2190.583,43,1670.906
weib_k3p5_lam100_L4_c1_2_test.json,4,1,2,1000,50,90.18768,398,3064.899,77,2172.468
weib_k3p5_lam10_L4_c1_2_test.json,4,1,2,1000,50,9.00306,40,304.858,8,225.446
weib_k3p5_lam200_L4_c1_2_test.json,4,1,2,1000,50,180.10384,795,6107.118,154,4360.361
weib_k3p5_lam30_L4_c1_2_test.json,4,1,2,1000,50,27.0105,119,916.637,23,649.735
weib_k3p5_lam500_L4_c1_2_test.json,4,1,2,1000,50,448.95744,1987,15231.637,383,10834.018
weib_k3p5_lam60_L4_c1_2_test.json,4,1,2,1000,50,54.01124,239,1832.955,46,1291.109
weib_k5_lam100_L4_c1_2_test.json,4,1,2,1000,50,91.92238,423,2540.985,82,1634.49
weib_k5_lam10_L4_c1_2_test.json,4,1,2,1000,50,9.18916,42,255.241,8,167.672
weib_k5_lam200_L4_c1_2_test.json,4,1,2,1000,50,183.30534,845,5057.844,164,3275.97
weib_k5_lam30_L4_c1_2_test.json,4,1,2,1000,50,27.51806,127,763.177,25,497.577
weib_k5_lam500_L4_c1_2_test.json,4,1,2,1000,50,459.199,2114,12621.62,412,8106.479
weib_k5_lam60_L4_c1_2_test.json,4,1,2,1000,50,55.13784,253,1523.678,49,985.959
zinb_pi0p1_r10_p0p1_L4_c1_2_test.json,4,1,2,1000,50,80.9198,341,3803.624,63,3028.212
zinb_pi0p1_r10_p0p2_L4_c1_2_test.json,4,1,2,1000,50,35.87598,149,1727.457,28,1380.683
zinb_pi0p1_r10_p0p3_L4_c1_2_test.json,4,1,2,1000,50,20.97918,86,1035.723,16,828.583
zinb_pi0p1_r10_p0p4_L4_c1_2_test.json,4,1,2,1000,50,13.45376,54,686.403,10,558.36
zinb_pi0p1_r10_p0p6_L4_c1_2_test.json,4,1,2,1000,50,5.99472,23,333.636,4,279.624
zinb_pi0p1_r10_p0p8_L4_c1_2_test.json,4,1,2,1000,50,2.24124,8,149.4,1,142.651
zinb_pi0p1_r20_p0p1_L4_c1_2_test.json,4,1,2,1000,50,161.6395,714,6922.277,132,5447.335
zinb_pi0p1_r20_p0p2_L4_c1_2_test.json,4,1,2,1000,50,72.13006,316,3135.123,58,2469.653
zinb_pi0p1_r20_p0p3_L4_c1_2_test.json,4,1,2,1000,50,42.03974,183,1852.363,34,1467.788
zinb_pi0p1_r20_p0p4_L4_c1_2_test.json,4,1,2,1000,50,27.00266,117,1210.802,22,952.762
zinb_pi0p1_r20_p0p6_L4_c1_2_test.json,4,1,2,1000,50,12.0219,50,579.376,9,467.633
zinb_pi0p1_r20_p0p8_L4_c1_2_test.json,4,1,2,1000,50,4.46278,17,249.978,3,209.905
zinb_pi0p1_r2_p0p1_L4_c1_2_test.json,4,1,2,1000,50,16.18982,52,1066.847,10,933.234
zinb_pi0p1_r2_p0p2_L4_c1_2_test.json,4,1,2,1000,50,7.21658,23,493.98,4,436.132
zinb_pi0p1_r2_p0p3_L4_c1_2_test.json,4,1,2,1000,50,4.19638,13,298.372,2,272.271
zinb_pi0p1_r2_p0p4_L4_c1_2_test.json,4,1,2,1000,50,2.70494,8,202.023,1,194.307
zinb_pi0p1_r2_p0p6_L4_c1_2_test.json,4,1,2,1000,50,1.20796,3,100.795,0,120.796
zinb_pi0p1_r2_p0p8_L4_c1_2_test.json,4,1,2,1000,50,0.44938,0,44.938,0,44.938
zinb_pi0p1_r40_p0p1_L4_c1_2_test.json,4,1,2,1000,50,323.58152,1463,12923.595,269,10214.421
zinb_pi0p1_r40_p0p2_L4_c1_2_test.json,4,1,2,1000,50,144.17164,648,5810.403,119,4617.188
zinb_pi0p1_r40_p0p3_L4_c1_2_test.json,4,1,2,1000,50,84.07998,377,3447.483,70,2706.995
zinb_pi0p1_r40_p0p4_L4_c1_2_test.json,4,1,2,1000,50,53.94298,240,2254.484,44,1778.135
zinb_pi0p1_r40_p0p6_L4_c1_2_test.json,4,1,2,1000,50,24.00086,105,1051.665,19,831.211
zinb_pi0p1_r40_p0p8_L4_c1_2_test.json,4,1,2,1000,50,9.01642,38,433.663,7,345.156
zinb_pi0p1_r5_p0p1_L4_c1_2_test.json,4,1,2,1000,50,40.4883,158,2159.474,30,1763.03
zinb_pi0p1_r5_p0p2_L4_c1_2_test.json,4,1,2,1000,50,17.96006,69,988.492,13,818.309
zinb_pi0p1_r5_p0p3_L4_c1_2_test.json,4,1,2,1000,50,10.52456,39,595.367,7,502.713
zinb_pi0p1_r5_p0p4_L4_c1_2_test.json,4,1,2,1000,50,6.733,25,401.36,5,344.26
zinb_pi0p1_r5_p0p6_L4_c1_2_test.json,4,1,2,1000,50,2.98338,10,197.456,2,170.285
zinb_pi0p1_r5_p0p8_L4_c1_2_test.json,4,1,2,1000,50,1.13476,3,91.099,0,113.476
zinb_pi0p3_r10_p0p1_L4_c1_2_test.json,4,1,2,1000,50,62.86526,223,4291.373,41,3787.489
zinb_pi0p3_r10_p0p2_L4_c1_2_test.json,4,1,2,1000,50,28.0567,97,1920.26,18,1707.48
zinb_pi0p3_r10_p0p3_L4_c1_2_test.json,4,1,2,1000,50,16.38964,57,1126.58,10,1006.313
zinb_pi0p3_r10_p0p4_L4_c1_2_test.json,4,1,2,1000,50,10.44866,35,737.852,6,661.204
zinb_pi0p3_r10_p0p6_L4_c1_2_test.json,4,1,2,1000,50,4.6331,14,341.592,3,309.709
zinb_pi0p3_r10_p0p8_L4_c1_2_test.json,4,1,2,1000,50,1.76564,5,140.962,1,130.08
zinb_pi0p3_r20_p0p1_L4_c1_2_test.json,4,1,2,1000,50,126.28116,467,8259.177,84,7318.445
zinb_pi0p3_r20_p0p2_L4_c1_2_test.json,4,1,2,1000,50,56.38358,211,3668.531,38,3227.639
zinb_pi0p3_r20_p0p3_L4_c1_2_test.json,4,1,2,1000,50,32.74908,120,2161.128,22,1919.098
zinb_pi0p3_r20_p0p4_L4_c1_2_test.json,4,1,2,1000,50,21.02976,76,1400.887,14,1234.596
zinb_pi0p3_r20_p0p6_L4_c1_2_test.json,4,1,2,1000,50,9.32674,32,642.242,6,565.882
zinb_pi0p3_r20_p0p8_L4_c1_2_test.json,4,1,2,1000,50,3.4864,11,256.365,2,228.218
zinb_pi0p3_r2_p0p1_L4_c1_2_test.json,4,1,2,1000,50,12.56706,33,1003.293,6,919.219
zinb_pi0p3_r2_p0p2_L4_c1_2_test.json,4,1,2,1000,50,5.59532,14,456.516,3,421.427
zinb_pi0p3_r2_p0p3_L4_c1_2_test.json,4,1,2,1000,50,3.26618,8,272.649,1,264.27
zinb_pi0p3_r2_p0p4_L4_c1_2_test.json,4,1,2,1000,50,2.09026,5,179.309,1,167.073
zinb_pi0p3_r2_p0p6_L4_c1_2_test.json,4,1,2,1000,50,0.94764,1,88.518,0,94.764
zinb_pi0p3_r2_p0p8_L4_c1_2_test.json,4,1,2,1000,50,0.35106,0,35.106,0,35.106
zinb_pi0p3_r40_p0p1_L4_c1_2_test.json,4,1,2,1000,50,251.68044,969,16092.95,172,14338.926
zinb_pi0p3_r40_p0p2_L4_c1_2_test.json,4,1,2,1000,50,112.2372,433,7133.046,76,6343.303
zinb_pi0p3_r40_p0p3_L4_c1_2_test.json,4,1,2,1000,50,65.62994,252,4181.183,45,3651.381
zinb_pi0p3_r40_p0p4_L4_c1_2_test.json,4,1,2,1000,50,41.83802,158,2709.641,28,2409.245
zinb_pi0p3_r40_p0p6_L4_c1_2_test.json,4,1,2,1000,50,18.693,69,1227.674,13,1078.002
zinb_pi0p3_r40_p0p8_L4_c1_2_test.json,4,1,2,1000,50,7.01772,24,485.052,4,435.241
zinb_pi0p3_r5_p0p1_L4_c1_2_test.json,4,1,2,1000,50,31.34474,102,2242.618,19,1991.454
zinb_pi0p3_r5_p0p2_L4_c1_2_test.json,4,1,2,1000,50,13.94986,44,1018.49,8,907.577
zinb_pi0p3_r5_p0p3_L4_c1_2_test.json,4,1,2,1000,50,8.09632,25,600.098,5,542.043
zinb_pi0p3_r5_p0p4_L4_c1_2_test.json,4,1,2,1000,50,5.24342,15,395.82,3,356.525
zinb_pi0p3_r5_p0p6_L4_c1_2_test.json,4,1,2,1000,50,2.3297,6,187.316,1,173.708
zinb_pi0p3_r5_p0p8_L4_c1_2_test.json,4,1,2,1000,50,0.87762,2,79.696,0,87.762
zinb_pi0p5_r10_p0p1_L4_c1_2_test.json,4,1,2,1000,50,44.74156,110,3840.319,21,3677.965
zinb_pi0p5_r10_p0p2_L4_c1_2_test.json,4,1,2,1000,50,20.24322,51,1742.29,10,1653.562
zinb_pi0p5_r10_p0p3_L4_c1_2_test.json,4,1,2,1000,50,11.6451,28,1012.267,5,969.851
zinb_pi0p5_r10_p0p4_L4_c1_2_test.json,4,1,2,1000,50,7.44614,17,650.066,3,624.415
zinb_pi0p5_r10_p0p6_L4_c1_2_test.json,4,1,2,1000,50,3.35034,7,298.779,1,292.948
zinb_pi0p5_r10_p0p8_L4_c1_2_test.json,4,1,2,1000,50,1.24984,2,117.171,0,124.984
zinb_pi0p5_r20_p0p1_L4_c1_2_test.json,4,1,2,1000,50,90.37518,234,7698.769,45,7341.984
zinb_pi0p5_r20_p0p2_L4_c1_2_test.json,4,1,2,1000,50,39.75198,99,3383.849,19,3252.627
zinb_pi0p5_r20_p0p3_L4_c1_2_test.json,4,1,2,1000,50,23.37066,60,1986.116,12,1894.152
zinb_pi0p5_r20_p0p4_L4_c1_2_test.json,4,1,2,1000,50,15.00478,37,1285.945,7,1227.188
zinb_pi0p5_r20_p0p6_L4_c1_2_test.json,4,1,2,1000,50,6.70468,16,581.718,3,557.532
zinb_pi0p5_r20_p0p8_L4_c1_2_test.json,4,1,2,1000,50,2.501,5,222.447,1,214.477
zinb_pi0p5_r2_p0p1_L4_c1_2_test.json,4,1,2,1000,50,9.12828,15,843.32,3,817.344
zinb_pi0p5_r2_p0p2_L4_c1_2_test.json,4,1,2,1000,50,4.00846,6,373.906,1,365.411
zinb_pi0p5_r2_p0p3_L4_c1_2_test.json,4,1,2,1000,50,2.33578,3,221.286,1,224.651
zinb_pi0p5_r2_p0p4_L4_c1_2_test.json,4,1,2,1000,50,1.49104,2,143.494,0,149.104
zinb_pi0p5_r2_p0p6_L4_c1_2_test.json,4,1,2,1000,50,0.67328,0,67.328,0,67.328
zinb_pi0p5_r2_p0p8_L4_c1_2_test.json,4,1,2,1000,50,0.24412,0,24.412,0,24.412
zinb_pi0p5_r40_p0p1_L4_c1_2_test.json,4,1,2,1000,50,179.68306,598,15256.522,92,14384.773
zinb_pi0p5_r40_p0p2_L4_c1_2_test.json,4,1,2,1000,50,79.5851,204,6687.119,41,6389.619
zinb_pi0p5_r40_p0p3_L4_c1_2_test.json,4,1,2,1000,50,46.79866,123,3934.894,24,3735.167
zinb_pi0p5_r40_p0p4_L4_c1_2_test.json,4,1,2,1000,50,30.15098,77,2553.755,15,2425.871
zinb_pi0p5_r40_p0p6_L4_c1_2_test.json,4,1,2,1000,50,13.24896,34,1127.841,7,1078.69
zinb_pi0p5_r40_p0p8_L4_c1_2_test.json,4,1,2,1000,50,4.99626,12,433.406,2,417.842
zinb_pi0p5_r5_p0p1_L4_c1_2_test.json,4,1,2,1000,50,22.4081,50,1972.393,10,1887.635
zinb_pi0p5_r5_p0p2_L4_c1_2_test.json,4,1,2,1000,50,10.01214,21,888.225,4,854.204
zinb_pi0p5_r5_p0p3_L4_c1_2_test.json,4,1,2,1000,50,5.8082,12,520.607,2,502.474
zinb_pi0p5_r5_p0p4_L4_c1_2_test.json,4,1,2,1000,50,3.7298,7,336.626,1,331.511
zinb_pi0p5_r5_p0p6_L4_c1_2_test.json,4,1,2,1000,50,1.65842,3,155.1,0,165.842
zinb_pi0p5_r5_p0p8_L4_c1_2_test.json,4,1,2,1000,50,0.62562,0,62.562,0,62.562
zinb_pi0p7_r10_p0p1_L4_c1_2_test.json,4,1,2,1000,50,27.02458,0,2702.458,0,2702.458
zinb_pi0p7_r10_p0p2_L4_c1_2_test.json,4,1,2,1000,50,11.86438,0,1186.438,0,1186.438
zinb_pi0p7_r10_p0p3_L4_c1_2_test.json,4,1,2,1000,50,7.06958,0,706.958,0,706.958
zinb_pi0p7_r10_p0p4_L4_c1_2_test.json,4,1,2,1000,50,4.48008,0,448.008,0,448.008
zinb_pi0p7_r10_p0p6_L4_c1_2_test.json,4,1,2,1000,50,1.99782,0,199.782,0,199.782
zinb_pi0p7_r10_p0p8_L4_c1_2_test.json,4,1,2,1000,50,0.7466,0,74.66,0,74.66
zinb_pi0p7_r20_p0p1_L4_c1_2_test.json,4,1,2,1000,50,54.25112,0,5425.112,0,5425.112
zinb_pi0p7_r20_p0p2_L4_c1_2_test.json,4,1,2,1000,50,24.23474,0,2423.474,0,2423.474
zinb_pi0p7_r20_p0p3_L4_c1_2_test.json,4,1,2,1000,50,13.97448,0,1397.448,0,1397.448
zinb_pi0p7_r20_p0p4_L4_c1_2_test.json,4,1,2,1000,50,8.94726,0,894.726,0,894.726
zinb_pi0p7_r20_p0p6_L4_c1_2_test.json,4,1,2,1000,50,4.00768,0,400.768,0,400.768
zinb_pi0p7_r20_p0p8_L4_c1_2_test.json,4,1,2,1000,50,1.4881,0,148.81,0,148.81
zinb_pi0p7_r2_p0p1_L4_c1_2_test.json,4,1,2,1000,50,5.4249,0,542.49,0,542.49
zinb_pi0p7_r2_p0p2_L4_c1_2_test.json,4,1,2,1000,50,2.36412,0,236.412,0,236.412
zinb_pi0p7_r2_p0p3_L4_c1_2_test.json,4,1,2,1000,50,1.4124,0,141.24,0,141.24
zinb_pi0p7_r2_p0p4_L4_c1_2_test.json,4,1,2,1000,50,0.89294,0,89.294,0,89.294
zinb_pi0p7_r2_p0p6_L4_c1_2_test.json,4,1,2,1000,50,0.39714,0,39.714,0,39.714
zinb_pi0p7_r2_p0p8_L4_c1_2_test.json,4,1,2,1000,50,0.15422,0,15.422,0,15.422
zinb_pi0p7_r40_p0p1_L4_c1_2_test.json,4,1,2,1000,50,108.51142,242,11390.027,0,10851.142
zinb_pi0p7_r40_p0p2_L4_c1_2_test.json,4,1,2,1000,50,47.58602,0,4758.602,0,4758.602
zinb_pi0p7_r40_p0p3_L4_c1_2_test.json,4,1,2,1000,50,28.26308,0,2826.308,0,2826.308
zinb_pi0p7_r40_p0p4_L4_c1_2_test.json,4,1,2,1000,50,17.95194,0,1795.194,0,1795.194
zinb_pi0p7_r40_p0p6_L4_c1_2_test.json,4,1,2,1000,50,7.94884,0,794.884,0,794.884
zinb_pi0p7_r40_p0p8_L4_c1_2_test.json,4,1,2,1000,50,2.99138,0,299.138,0,299.138
zinb_pi0p7_r5_p0p1_L4_c1_2_test.json,4,1,2,1000,50,13.2329,0,1323.29,0,1323.29
zinb_pi0p7_r5_p0p2_L4_c1_2_test.json,4,1,2,1000,50,6.0299,0,602.99,0,602.99
zinb_pi0p7_r5_p0p3_L4_c1_2_test.json,4,1,2,1000,50,3.47746,0,347.746,0,347.746
zinb_pi0p7_r5_p0p4_L4_c1_2_test.json,4,1,2,1000,50,2.26002,0,226.002,0,226.002
zinb_pi0p7_r5_p0p6_L4_c1_2_test.json,4,1,2,1000,50,0.99608,0,99.608,0,99.608
zinb_pi0p7_r5_p0p8_L4_c1_2_test.json,4,1,2,1000,50,0.37094,0,37.094,0,37.094
zinb_pi0p85_r10_p0p1_L4_c1_2_test.json,4,1,2,1000,50,13.4251,0,1342.51,0,1342.51
zinb_pi0p85_r10_p0p2_L4_c1_2_test.json,4,1,2,1000,50,6.06702,0,606.702,0,606.702
zinb_pi0p85_r10_p0p3_L4_c1_2_test.json,4,1,2,1000,50,3.51772,0,351.772,0,351.772
zinb_pi0p85_r10_p0p4_L4_c1_2_test.json,4,1,2,1000,50,2.22658,0,222.658,0,222.658
zinb_pi0p85_r10_p0p6_L4_c1_2_test.json,4,1,2,1000,50,0.99338,0,99.338,0,99.338
zinb_pi0p85_r10_p0p8_L4_c1_2_test.json,4,1,2,1000,50,0.3768,0,37.68,0,37.68
zinb_pi0p85_r20_p0p1_L4_c1_2_test.json,4,1,2,1000,50,26.97368,0,2697.368,0,2697.368
zinb_pi0p85_r20_p0p2_L4_c1_2_test.json,4,1,2,1000,50,12.03582,0,1203.582,0,1203.582
zinb_pi0p85_r20_p0p3_L4_c1_2_test.json,4,1,2,1000,50,7.05404,0,705.404,0,705.404
zinb_pi0p85_r20_p0p4_L4_c1_2_test.json,4,1,2,1000,50,4.54986,0,454.986,0,454.986
zinb_pi0p85_r20_p0p6_L4_c1_2_test.json,4,1,2,1000,50,2.05016,0,205.016,0,205.016
zinb_pi0p85_r20_p0p8_L4_c1_2_test.json,4,1,2,1000,50,0.76,0,76.0,0,76.0
zinb_pi0p85_r2_p0p1_L4_c1_2_test.json,4,1,2,1000,50,2.75454,0,275.454,0,275.454
zinb_pi0p85_r2_p0p2_L4_c1_2_test.json,4,1,2,1000,50,1.15434,0,115.434,0,115.434
zinb_pi0p85_r2_p0p3_L4_c1_2_test.json,4,1,2,1000,50,0.68912,0,68.912,0,68.912
zinb_pi0p85_r2_p0p4_L4_c1_2_test.json,4,1,2,1000,50,0.44654,0,44.654,0,44.654
zinb_pi0p85_r2_p0p6_L4_c1_2_test.json,4,1,2,1000,50,0.20354,0,20.354,0,20.354
zinb_pi0p85_r2_p0p8_L4_c1_2_test.json,4,1,2,1000,50,0.07454,0,7.454,0,7.454
zinb_pi0p85_r40_p0p1_L4_c1_2_test.json,4,1,2,1000,50,55.16274,0,5516.274,0,5516.274
zinb_pi0p85_r40_p0p2_L4_c1_2_test.json,4,1,2,1000,50,24.18134,0,2418.134,0,2418.134
zinb_pi0p85_r40_p0p3_L4_c1_2_test.json,4,1,2,1000,50,14.26522,0,1426.522,0,1426.522
zinb_pi0p85_r40_p0p4_L4_c1_2_test.json,4,1,2,1000,50,8.96936,0,896.936,0,896.936
zinb_pi0p85_r40_p0p6_L4_c1_2_test.json,4,1,2,1000,50,4.0303,0,403.03,0,403.03
zinb_pi0p85_r40_p0p8_L4_c1_2_test.json,4,1,2,1000,50,1.50802,0,150.802,0,150.802
zinb_pi0p85_r5_p0p1_L4_c1_2_test.json,4,1,2,1000,50,6.73194,0,673.194,0,673.194
zinb_pi0p85_r5_p0p2_L4_c1_2_test.json,4,1,2,1000,50,3.06434,0,306.434,0,306.434
zinb_pi0p85_r5_p0p3_L4_c1_2_test.json,4,1,2,1000,50,1.73542,0,173.542,0,173.542
zinb_pi0p85_r5_p0p4_L4_c1_2_test.json,4,1,2,1000,50,1.1311,0,113.11,0,113.11
zinb_pi0p85_r5_p0p6_L4_c1_2_test.json,4,1,2,1000,50,0.50392,0,50.392,0,50.392
zinb_pi0p85_r5_p0p8_L4_c1_2_test.json,4,1,2,1000,50,0.18472,0,18.472,0,18.472
