dataset,L,h,p,N,num_periods,mean_d,opt_capped_S,opt_capped_cap,avg_cost_capped
tri_a5_c100_b250_L4_c1_2_test.json,4,1.0,2.0,1000,50,118.86244,570,100,3713.814
tri_a5_c100_b500_L4_c1_2_test.json,4,1.0,2.0,1000,50,202.28128,955,160,7740.171
tri_a5_c100_b800_L4_c1_2_test.json,4,1.0,2.0,1000,50,302.08652,1412,230,12662.722
tri_a5_c200_b250_L4_c1_2_test.json,4,1.0,2.0,1000,50,151.81586,749,135,4072.373
tri_a5_c200_b500_L4_c1_2_test.json,4,1.0,2.0,1000,50,234.6257,1145,195,7512.419
tri_a5_c200_b800_L4_c1_2_test.json,4,1.0,2.0,1000,50,334.31066,1611,265,12259.342
tri_a5_c20_b120_L4_c1_2_test.json,4,1.0,2.0,1000,50,48.30142,222,40,1846.619
tri_a5_c20_b250_L4_c1_2_test.json,4,1.0,2.0,1000,50,91.87994,429,70,4037.066
tri_a5_c20_b500_L4_c1_2_test.json,4,1.0,2.0,1000,50,174.6469,805,130,8224.561
tri_a5_c20_b60_L4_c1_2_test.json,4,1.0,2.0,1000,50,28.32544,132,25,848.076
tri_a5_c20_b800_L4_c1_2_test.json,4,1.0,2.0,1000,50,275.54468,1281,200,13334.555
tri_a5_c50_b120_L4_c1_2_test.json,4,1.0,2.0,1000,50,58.55966,280,50,1738.994
tri_a5_c50_b250_L4_c1_2_test.json,4,1.0,2.0,1000,50,101.81956,509,80,3838.744
tri_a5_c50_b500_L4_c1_2_test.json,4,1.0,2.0,1000,50,185.2096,872,140,8024.171
tri_a5_c50_b60_L4_c1_2_test.json,4,1.0,2.0,1000,50,38.31744,188,35,924.02
tri_a5_c50_b800_L4_c1_2_test.json,4,1.0,2.0,1000,50,284.21106,1319,210,13121.104
weib_k0p8_lam100_L4_c1_2_test.json,4,1.0,2.0,1000,50,114.72048,429,55,8084.285
weib_k0p8_lam10_L4_c1_2_test.json,4,1.0,2.0,1000,50,11.4134,46,5,810.352
weib_k0p8_lam200_L4_c1_2_test.json,4,1.0,2.0,1000,50,226.26426,1191,105,16009.926
weib_k0p8_lam30_L4_c1_2_test.json,4,1.0,2.0,1000,50,33.98238,152,15,2392.156
weib_k0p8_lam500_L4_c1_2_test.json,4,1.0,2.0,1000,50,564.88698,2484,270,39892.863
weib_k0p8_lam60_L4_c1_2_test.json,4,1.0,2.0,1000,50,68.03362,238,35,4788.602
weib_k1p2_lam100_L4_c1_2_test.json,4,1.0,2.0,1000,50,94.72864,401,60,5151.311
weib_k1p2_lam10_L4_c1_2_test.json,4,1.0,2.0,1000,50,9.3848,44,5,533.856
weib_k1p2_lam200_L4_c1_2_test.json,4,1.0,2.0,1000,50,187.59334,795,125,10209.972
weib_k1p2_lam30_L4_c1_2_test.json,4,1.0,2.0,1000,50,28.14562,114,20,1534.727
weib_k1p2_lam500_L4_c1_2_test.json,4,1.0,2.0,1000,50,469.79684,2024,310,25572.436
weib_k1p2_lam60_L4_c1_2_test.json,4,1.0,2.0,1000,50,56.54204,230,40,3063.397
weib_k1p8_lam100_L4_c1_2_test.json,4,1.0,2.0,1000,50,88.66424,411,70,3583.084
weib_k1p8_lam10_L4_c1_2_test.json,4,1.0,2.0,1000,50,8.86138,38,10,388.519
weib_k1p8_lam200_L4_c1_2_test.json,4,1.0,2.0,1000,50,177.47038,819,140,7159.725
weib_k1p8_lam30_L4_c1_2_test.json,4,1.0,2.0,1000,50,26.72268,124,20,1082.118
weib_k1p8_lam500_L4_c1_2_test.json,4,1.0,2.0,1000,50,442.46776,2110,345,17704.712
weib_k1p8_lam60_L4_c1_2_test.json,4,1.0,2.0,1000,50,53.3828,252,40,2152.484
weib_k2p5_lam100_L4_c1_2_test.json,4,1.0,2.0,1000,50,89.05188,433,75,2752.813
weib_k2p5_lam10_L4_c1_2_test.json,4,1.0,2.0,1000,50,8.88784,40,10,304.082
weib_k2p5_lam200_L4_c1_2_test.json,4,1.0,2.0,1000,50,177.61908,862,150,5496.024
weib_k2p5_lam30_L4_c1_2_test.json,4,1.0,2.0,1000,50,26.5914,120,25,859.346
weib_k2p5_lam500_L4_c1_2_test.json,4,1.0,2.0,1000,50,445.15504,2135,375,13797.915
weib_k2p5_lam60_L4_c1_2_test.json,4,1.0,2.0,1000,50,53.10148,256,45,1643.799
weib_k3p5_lam100_L4_c1_2_test.json,4,1.0,2.0,1000,50,90.18768,444,80,2127.121
weib_k3p5_lam10_L4_c1_2_test.json,4,1.0,2.0,1000,50,9.00306,42,10,234.048
weib_k3p5_lam200_L4_c1_2_test.json,4,1.0,2.0,1000,50,180.10384,884,160,4254.863
weib_k3p5_lam30_L4_c1_2_test.json,4,1.0,2.0,1000,50,27.0105,130,25,640.978
weib_k3p5_lam500_L4_c1_2_test.json,4,1.0,2.0,1000,50,448.95744,2186,400,10587.648
weib_k3p5_lam60_L4_c1_2_test.json,4,1.0,2.0,1000,50,54.01124,262,50,1282.283
weib_k5_lam100_L4_c1_2_test.json,4,1.0,2.0,1000,50,91.92238,455,85,1584.006
weib_k5_lam10_L4_c1_2_test.json,4,1.0,2.0,1000,50,9.18916,44,10,177.109
weib_k5_lam200_L4_c1_2_test.json,4,1.0,2.0,1000,50,183.30534,904,170,3165.329
weib_k5_lam30_L4_c1_2_test.json,4,1.0,2.0,1000,50,27.51806,138,25,478.669
weib_k5_lam500_L4_c1_2_test.json,4,1.0,2.0,1000,50,459.199,2277,425,7894.438
weib_k5_lam60_L4_c1_2_test.json,4,1.0,2.0,1000,50,55.13784,274,50,959.349
zinb_pi0p1_r10_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,80.9198,398,70,2929.916
zinb_pi0p1_r10_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,35.87598,174,30,1335.227
zinb_pi0p1_r10_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,20.97918,96,20,831.946
zinb_pi0p1_r10_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,13.45376,66,10,551.549
zinb_pi0p1_r10_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,5.99472,28,5,272.126
zinb_pi0p1_r10_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,2.24124,8,5,146.186
zinb_pi0p1_r20_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,161.6395,818,145,5141.738
zinb_pi0p1_r20_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,72.13006,362,65,2350.175
zinb_pi0p1_r20_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,42.03974,214,35,1412.45
zinb_pi0p1_r20_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,27.00266,134,25,928.532
zinb_pi0p1_r20_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,12.0219,58,10,449.388
zinb_pi0p1_r20_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,4.46278,18,5,220.344
zinb_pi0p1_r2_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,16.18982,72,10,924.47
zinb_pi0p1_r2_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,7.21658,30,5,432.957
zinb_pi0p1_r2_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,4.19638,14,5,281.71
zinb_pi0p1_r2_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,2.70494,8,5,198.315
zinb_pi0p1_r2_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.20796,2,5,102.596
zinb_pi0p1_r2_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.44938,0,0,44.938
zinb_pi0p1_r40_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,323.58152,1661,300,9458.922
zinb_pi0p1_r40_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,144.17164,738,130,4288.159
zinb_pi0p1_r40_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,84.07998,430,75,2536.304
zinb_pi0p1_r40_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,53.94298,274,50,1673.036
zinb_pi0p1_r40_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,24.00086,122,20,796.742
zinb_pi0p1_r40_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,9.01642,42,10,361.479
zinb_pi0p1_r5_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,40.4883,200,30,1736.485
zinb_pi0p1_r5_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,17.96006,82,15,808.235
zinb_pi0p1_r5_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,10.52456,46,10,506.897
zinb_pi0p1_r5_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,6.733,30,5,332.025
zinb_pi0p1_r5_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,2.98338,10,5,191.397
zinb_pi0p1_r5_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.13476,2,5,93.533
zinb_pi0p3_r10_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,62.86526,300,45,3697.255
zinb_pi0p3_r10_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,28.0567,132,20,1667.987
zinb_pi0p3_r10_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,16.38964,78,10,998.645
zinb_pi0p3_r10_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,10.44866,44,10,660.532
zinb_pi0p3_r10_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,4.6331,18,5,316.593
zinb_pi0p3_r10_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.76564,4,5,141.897
zinb_pi0p3_r20_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,126.28116,621,95,7143.306
zinb_pi0p3_r20_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,56.38358,262,45,3150.141
zinb_pi0p3_r20_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,32.74908,160,25,1860.474
zinb_pi0p3_r20_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,21.02976,102,15,1208.4
zinb_pi0p3_r20_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,9.32674,38,10,581.818
zinb_pi0p3_r20_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,3.4864,12,5,244.555
zinb_pi0p3_r2_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,12.56706,44,10,929.512
zinb_pi0p3_r2_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,5.59532,18,5,432.209
zinb_pi0p3_r2_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,3.26618,8,5,268.001
zinb_pi0p3_r2_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,2.09026,4,5,179.518
zinb_pi0p3_r2_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.94764,2,5,88.524
zinb_pi0p3_r2_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.35106,0,0,35.106
zinb_pi0p3_r40_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,251.68044,1234,190,13940.948
zinb_pi0p3_r40_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,112.2372,559,85,6161.807
zinb_pi0p3_r40_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,65.62994,328,50,3580.421
zinb_pi0p3_r40_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,41.83802,204,30,2345.956
zinb_pi0p3_r40_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,18.693,86,15,1053.335
zinb_pi0p3_r40_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,7.01772,32,5,419.831
zinb_pi0p3_r5_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,31.34474,150,20,1969.248
zinb_pi0p3_r5_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,13.94986,62,10,895.189
zinb_pi0p3_r5_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,8.09632,36,5,531.939
zinb_pi0p3_r5_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,5.24342,18,5,367.022
zinb_pi0p3_r5_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,2.3297,6,5,186.085
zinb_pi0p3_r5_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.87762,2,5,79.696
zinb_pi0p5_r10_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,44.74156,184,25,3645.109
zinb_pi0p5_r10_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,20.24322,86,10,1645.728
zinb_pi0p5_r10_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,11.6451,50,5,967.605
zinb_pi0p5_r10_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,7.44614,26,5,619.512
zinb_pi0p5_r10_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,3.35034,8,5,294.746
zinb_pi0p5_r10_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.24984,2,5,117.171
zinb_pi0p5_r20_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,90.37518,371,55,7234.367
zinb_pi0p5_r20_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,39.75198,158,25,3219.559
zinb_pi0p5_r20_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,23.37066,96,15,1880.568
zinb_pi0p5_r20_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,15.00478,56,10,1217.492
zinb_pi0p5_r20_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,6.70468,22,5,554.01
zinb_pi0p5_r20_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,2.501,6,5,221.318
zinb_pi0p5_r2_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,9.12828,22,5,820.334
zinb_pi0p5_r2_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,4.00846,8,5,370.935
zinb_pi0p5_r2_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,2.33578,4,5,222.124
zinb_pi0p5_r2_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.49104,2,5,143.494
zinb_pi0p5_r2_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.67328,0,0,67.328
zinb_pi0p5_r2_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.24412,0,0,24.412
zinb_pi0p5_r40_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,179.68306,744,110,14230.659
zinb_pi0p5_r40_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,79.5851,333,50,6328.03
zinb_pi0p5_r40_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,46.79866,360,25,3734.607
zinb_pi0p5_r40_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,30.15098,116,20,2401.023
zinb_pi0p5_r40_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,13.24896,48,10,1069.832
zinb_pi0p5_r40_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,4.99626,16,5,418.512
zinb_pi0p5_r5_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,22.4081,94,10,1883.06
zinb_pi0p5_r5_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,10.01214,38,5,849.989
zinb_pi0p5_r5_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,5.8082,16,5,505.094
zinb_pi0p5_r5_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,3.7298,8,5,331.793
zinb_pi0p5_r5_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.65842,2,5,155.554
zinb_pi0p5_r5_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.62562,0,0,62.562
zinb_pi0p7_r10_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,27.02458,0,0,2702.458
zinb_pi0p7_r10_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,11.86438,0,0,1186.438
zinb_pi0p7_r10_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,7.06958,0,0,706.958
zinb_pi0p7_r10_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,4.48008,0,0,448.008
zinb_pi0p7_r10_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.99782,0,0,199.782
zinb_pi0p7_r10_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.7466,0,0,74.66
zinb_pi0p7_r20_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,54.25112,0,0,5425.112
zinb_pi0p7_r20_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,24.23474,0,0,2423.474
zinb_pi0p7_r20_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,13.97448,0,0,1397.448
zinb_pi0p7_r20_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,8.94726,0,0,894.726
zinb_pi0p7_r20_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,4.00768,0,0,400.768
zinb_pi0p7_r20_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.4881,0,0,148.81
zinb_pi0p7_r2_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,5.4249,0,0,542.49
zinb_pi0p7_r2_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,2.36412,0,0,236.412
zinb_pi0p7_r2_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.4124,0,0,141.24
zinb_pi0p7_r2_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.89294,0,0,89.294
zinb_pi0p7_r2_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.39714,0,0,39.714
zinb_pi0p7_r2_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.15422,0,0,15.422
zinb_pi0p7_r40_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,108.51142,202,0,10851.142
zinb_pi0p7_r40_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,47.58602,0,0,4758.602
zinb_pi0p7_r40_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,28.26308,0,0,2826.308
zinb_pi0p7_r40_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,17.95194,0,0,1795.194
zinb_pi0p7_r40_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,7.94884,0,0,794.884
zinb_pi0p7_r40_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,2.99138,0,0,299.138
zinb_pi0p7_r5_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,13.2329,0,0,1323.29
zinb_pi0p7_r5_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,6.0299,0,0,602.99
zinb_pi0p7_r5_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,3.47746,0,0,347.746
zinb_pi0p7_r5_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,2.26002,0,0,226.002
zinb_pi0p7_r5_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.99608,0,0,99.608
zinb_pi0p7_r5_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.37094,0,0,37.094
zinb_pi0p85_r10_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,13.4251,0,0,1342.51
zinb_pi0p85_r10_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,6.06702,0,0,606.702
zinb_pi0p85_r10_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,3.51772,0,0,351.772
zinb_pi0p85_r10_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,2.22658,0,0,222.658
zinb_pi0p85_r10_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.99338,0,0,99.338
zinb_pi0p85_r10_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.3768,0,0,37.68
zinb_pi0p85_r20_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,26.97368,0,0,2697.368
zinb_pi0p85_r20_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,12.03582,0,0,1203.582
zinb_pi0p85_r20_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,7.05404,0,0,705.404
zinb_pi0p85_r20_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,4.54986,0,0,454.986
zinb_pi0p85_r20_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,2.05016,0,0,205.016
zinb_pi0p85_r20_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.76,0,0,76.0
zinb_pi0p85_r2_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,2.75454,0,0,275.454
zinb_pi0p85_r2_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.15434,0,0,115.434
zinb_pi0p85_r2_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.68912,0,0,68.912
zinb_pi0p85_r2_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.44654,0,0,44.654
zinb_pi0p85_r2_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.20354,0,0,20.354
zinb_pi0p85_r2_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.07454,0,0,7.454
zinb_pi0p85_r40_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,55.16274,0,0,5516.274
zinb_pi0p85_r40_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,24.18134,0,0,2418.134
zinb_pi0p85_r40_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,14.26522,0,0,1426.522
zinb_pi0p85_r40_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,8.96936,0,0,896.936
zinb_pi0p85_r40_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,4.0303,0,0,403.03
zinb_pi0p85_r40_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.50802,0,0,150.802
zinb_pi0p85_r5_p0p1_L4_c1_2_test.json,4,1.0,2.0,1000,50,6.73194,0,0,673.194
zinb_pi0p85_r5_p0p2_L4_c1_2_test.json,4,1.0,2.0,1000,50,3.06434,0,0,306.434
zinb_pi0p85_r5_p0p3_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.73542,0,0,173.542
zinb_pi0p85_r5_p0p4_L4_c1_2_test.json,4,1.0,2.0,1000,50,1.1311,0,0,113.11
zinb_pi0p85_r5_p0p6_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.50392,0,0,50.392
zinb_pi0p85_r5_p0p8_L4_c1_2_test.json,4,1.0,2.0,1000,50,0.18472,0,0,18.472
